,route,speed,carsnum
154,正北中街37号,7.012871614550001,8
181,瑞祥东街,7.581237776181819,11
177,滨江路,8.493422295991827,180
109,府河路1段-95号,9.251229660190909,11
133,正东下街120号,10.313933612085,20
169,水津街110,10.42348497772143,14
99,广都中街203号,10.590156988066667,9
52,华阳大道2段-218号,11.256020012031819,22
176,湾河街,11.287352993981251,8
60,华阳大道4段-311号,12.188609993334618,26
127,正东上街170号,12.243575257838463,13
201,通济桥下街108,12.341600551621426,28
192,美岸路三段,12.369886583225364,23
114,张家巷5号,12.454576190720589,34
105,府河路1段-217号,12.596210258473684,19
106,府河路1段-54-、56号,12.650314616904877,41
126,正东上街153号,13.117999218883332,18
132,正东上街66号,13.389020550787501,24
19,丁字街18号,13.47008374861111,9
31,中兴上街239号,14.310749666325002,8
103,府河路1段,14.332422697962503,20
56,华阳大道3段-191号,14.649400569587499,8
104,府河路1段-211号,14.66582027994706,34
173,海昌路,14.78317646942842,84
153,正北中街2号,14.852016430887502,16
116,政府街41,14.887236445406668,15
40,利民一街92,14.900157046677776,9
20,丁字街28号,14.928380074681819,11
93,广宁路,15.02882733376294,47
203,通济桥下街198,15.064889146831968,66
95,广都上街193,15.194109485593335,15
102,广都中街239号,15.60949187703781,41
163,正西街65号,15.676529671542305,26
107,府河路1段-73-、71号,15.684932134369173,73
155,正北中街68号,15.69885085897,10
98,广都上街49号,15.865910879057141,14
131,正东上街57号,16.059381448739284,28
160,正西街39号,16.226027110392,25
55,华阳大道3段-159号,16.256593935462497,16
174,海洋路,16.269051755773148,83
112,府河路一段,16.392889136278775,34
53,华阳大道2段-230,16.503457561148082,52
130,正东上街3,16.60558058952581,31
89,广东街153,16.69255103365556,9
161,正西街60号,16.70850856303333,27
108,府河路1段-89-、88-、85-、83号,16.72587016873036,110
184,睦邻路,17.183940912579764,21
120,新程大道,17.220209289833626,67
115,悦和一街,17.275791942380305,11
51,华新中街97号,17.334153039660002,15
94,广都上街192号,17.48441103773878,49
128,正东上街181号,17.881838141012498,36
219,龙灯山路,17.912835172515518,58
191,美岸路一段,17.948489952919896,14
81,天明塘街,18.000113250990477,14
101,广都中街237号,18.057306246479996,55
14,G213(益州大道南二段),18.074259053130497,58
113,府河路二段,18.17919100264936,26
54,华阳大道3段,18.234627138071158,26
159,正西街2号,18.418458016565687,51
21,丁字街67,18.436013192141665,12
164,正西街90号,18.46862238878235,51
90,广东街192,18.5779361415,8
74,和顺路一段,18.79124969820714,14
129,正东上街192号,18.794260822513635,44
33,丽都街165号,18.843661767677776,9
71,南湖路,18.94150135108312,31
152,正北上街80号,19.011597758344443,9
58,华阳大道4段-200,19.0865231707,8
48,华新中街101号,19.14301883842778,18
210,雅和南二路,19.28979557716288,33
57,华阳大道4段-153号,19.301880291066663,24
61,华阳大道4段-313,19.46048248651,10
125,梓林巷,19.4657928105947,11
86,富民路3段-101,19.608634939005558,9
111,府河路3段,19.67513680278748,47
97,广都上街195号,19.79216349190455,22
66,南湖东路,19.986230795153432,51
5,G108(麓山大道二段),20.325357593831793,104
146,正东中街69号,20.422168313658332,24
92,广东街342,20.608250520928333,10
70,南湖西路,20.794838048330856,64
82,天研路,20.936798367184643,77
206,锦江路2段,21.12705364308596,114
200,通济桥下街,21.136646773509394,11
96,广都上街193号,21.392172267643755,16
26,东寺北二路,21.41324872053179,27
145,正东中街65号,21.871295822956515,23
147,正东中街80号,21.980322160746294,27
65,南延线,22.11769252885,11
117,新码头南街15,22.301278348344443,9
197,荷韵南路,22.485318590124447,9
186,祥鹤四街,22.487536690139997,15
202,通济桥下街161,22.62766310167727,11
69,南湖大道,22.866322951163397,158
137,正东下街240号,22.926890702227272,11
149,正公路,23.028060093941424,108
139,正东中街109号,23.032652787331998,25
100,广都中街235号,23.17651059208375,40
194,美邻巷,23.214926671937498,8
36,二江路二段,23.32806765523846,13
37,云龙东街,23.353253118638456,13
179,物联一路,23.412855490964997,8
151,正兴湾大桥,23.417012755568198,148
162,正西街61号,23.756948605933335,9
88,广东街,23.824287491799748,16
209,雅和南一路,23.95439209527354,27
118,新码头南街47号,23.97840966546956,23
4,G108(麓山大道一段),24.107513269988218,226
41,剑南大道南一段,24.231427075477114,392
182,瑞祥路,24.283907738160266,63
91,广东街246,24.65360274285,8
217,黄龙大道2段,24.977393030621425,14
59,华阳大道4段-303号,25.097913939552516,96
83,宁波路东段,25.158251856937877,11
80,天府大道南段辅路,25.262814455919095,175
142,正东中街223号,25.71226076814782,23
12,G213(牧华立交桥),25.840128865237496,36
42,剑南大道南一段辅路,25.92234655970823,172
193,美岸路二段,26.153955174902382,21
27,东寺街,26.614096446694028,36
135,正东下街1号,26.674988947994446,18
156,正西街175号,26.676350018170584,17
9,G213(天府大道南段),26.711816341181645,404
32,中彭路,27.183321495761486,9
199,藕塘新街8,27.2778853440375,8
50,华新中街226号,27.674399227600002,10
49,华新中街162,27.87975295627368,19
119,新码头街2,27.95414066235882,17
148,正东中街99号,28.095632523219997,10
157,正西街187号,28.247028078877772,27
138,正东下街91号,28.252222818688143,59
207,锦江路3段,28.301397005642205,62
87,富民路4段,28.436236497165215,23
28,东山大道1段,28.52150376588333,9
67,南湖北路,28.54940417806226,72
140,正东中街128号,28.566568638899998,12
64,协泰北街,28.921357725853333,15
35,二江路1段-307号,28.95270681171765,17
13,G213(益州大道南一段),29.150530694737498,101
168,武汉路西段辅路,29.182552899233727,210
24,万顺路一段,29.32563239633153,37
143,正东中街229号,29.401201659978135,32
170,江畔路,29.61230915120288,87
215,黄龙大道,29.666213886082794,82
144,正东中街241号,29.744228013127273,11
34,二江路1段,29.780331423111363,22
196,荷韵东路,29.91801966855313,8
141,正东中街134号,30.115934536799998,13
30,东林寺北巷,30.124421482397622,14
45,剑和路一段,30.200529795959532,21
195,老成仁路,30.299307193659093,66
136,正东下街217号,30.92408798688432,17
8,G213(天府大道南一段),30.951710638692177,108
172,沈阳路西段,31.07881984857146,170
15,G213(老成仁路),31.102644179140917,79
29,东山大道一段,31.202305686686152,26
68,南湖南路,31.45906759962219,63
22,万东路,31.52498086201569,17
211,顺兴路,31.673777177958332,26
214,麓山大道一段,31.893169049043856,60
212,香沙路,32.2094255419375,8
110,府河路2段,32.334579457025,12
189,绿野路三段,32.53233913743874,42
7,G213(两江路),32.544486284639056,122
85,定安路,32.66037590015,14
188,绿野路一段,33.18057974885714,14
18,Y008,33.40922175695107,20
39,凤凰路,33.569750001112496,8
208,长顺大道一段,33.68013437268514,170
213,麓山大道1段,34.151217905023834,265
167,武汉路西段,34.2248599467212,170
1,G108(牧华路三段),34.73143968229543,490
38,公黄路,34.956632720970106,10
124,梓州大道辅路,36.49147363368147,212
134,正东下街149号,36.870318921043996,25
171,沈阳路东段,37.54229417479525,44
187,红星路南延线,37.76814803993438,156
23,万安纵4路,38.0145145011375,8
198,蓉府一路,38.9924304293625,8
121,梓州大道,39.21580364481629,134
123,梓州大道南一段辅路,39.46548651523128,53
6,G108辅路,39.70323868007693,13
0,,40.015353589176684,134
180,物联大道,40.18508853525603,16
84,宁波路东段辅路,40.333777956800006,10
43,剑南大道南段,40.372794917533234,425
158,正西街292号,40.63185775882858,21
62,华阳绕城路,41.116465996894966,70
2,G108(牧华路二段),41.75202488751946,73
44,剑南大道南段辅路,41.87142749337444,316
79,天府大道南段,42.3976017778503,115
73,双黄路,42.75570348177113,28
46,华府大道3段,42.82730943901732,52
76,天府大道南一段辅路,43.79349037551047,83
72,双兴大道,44.04004150074246,23
25,万顺路二段,44.72555022776875,16
150,正公路辅路,45.17563443478214,25
166,武汉路东段辅路,45.35596297443235,17
178,牧华路三段辅路,45.81230366616154,243
122,梓州大道南一段,47.11208140886873,87
10,G213(成仁路),47.54646507578768,90
190,绿野路二段,48.98746816912866,14
11,G213(沈阳路西段),50.47368753269217,83
47,华府大道四段,50.84373129933948,24
3,G108(生物城中路一段),51.03815601674927,8
78,天府大道南二段辅路,51.153767056056694,18
17,X062辅路,51.245441777112454,11
204,钟灵路,51.96206489460834,12
185,祥鹤二街,52.58951930102835,141
205,锦江西43路,52.83249298015745,127
183,益州大道南一段,53.292854670912064,138
75,天府大道南一段,55.298686401401106,71
165,武汉路东段,56.9298653058663,10
175,温家山路,57.786892202025584,14
16,X062(剑南大道南段),58.39307885356206,29
218,黄龙大道一段,59.585085489585175,18
216,黄龙大道1段,61.540695963588234,17
77,天府大道南二段,61.86423308382655,32
63,协中路,62.281303343455555,108
