,route,speed,carsnum
88,正北中街2号,13.41799740008,10
27,华阳大道3段,17.619360404974998,16
58,广都中街237号,17.939914490696427,28
47,天研路,18.210795295431254,16
55,广都上街195号,18.26871251252308,13
59,广都中街239号,18.375547933585707,35
115,雅和南二路,18.459202603052386,21
25,华阳大道2段-218号,19.336457649653337,15
114,雅和南一路,19.403944645068076,12
100,湾河西街,19.633487202372223,9
40,南湖路,20.039817872990195,17
104,美岸路一段,20.041474082364996,10
19,利民二街69,20.304159094413333,15
52,广都上街192号,20.410526852480007,25
105,美岸路三段,20.4313791125625,12
49,富民路3段-101,20.49537168354643,14
110,通济桥下街198,21.677714669667736,31
74,正东上街3,22.78002877098889,9
29,华阳大道4段-153号,23.461121863104168,24
31,华阳大道4段-311号,23.606577451865,20
98,海昌路,24.6845964994011,41
82,正东中街241号,24.68631632784444,9
75,正东上街57号,24.70706678013333,9
26,华阳大道2段-230,24.754324003396665,30
39,南湖西路,24.77702150986527,36
83,正东中街65号,24.97243263734,10
18,利民一街92,25.047157451855558,9
108,藕塘新街8,25.9061840293375,8
11,东寺北二路,26.298847528615998,25
92,正西街2号,26.518824698905885,34
106,美岸路二段,26.543346547200002,24
93,正西街39号,27.044972394936362,22
109,通济桥下街108,27.243400827459375,16
63,府河路1段-89-、88-、85-、83号,27.579725062516662,48
54,广都上街193号,27.840786435523526,17
77,正东下街120号,28.54895876619091,11
67,新程大道,28.67752935560926,50
76,正东上街66号,28.94980054269565,23
84,正东中街69号,28.978672183,11
57,广都中街235号,28.97912151525111,45
35,南湖东路,29.49012928137143,14
94,正西街65号,29.645157309073685,19
95,正西街90号,29.712530011835717,35
62,府河路1段-73-、71号,29.761719342892675,41
42,和顺路一段,29.830631545200006,8
66,张家巷5号,29.96968778217143,14
10,万顺路一段,30.96926572570417,16
85,正东中街80号,31.133525693080003,10
28,华阳大道3段-159号,31.218326540959993,10
78,正东下街1号,31.695079510961538,13
64,府河路一段,31.892001876360236,14
24,华新中街97号,31.965778416238106,21
72,正东上街181号,32.21683244810909,11
36,南湖北路,32.340711691591665,32
4,G108辅路,32.39600052617778,9
111,锦江路2段,32.40919429967533,50
53,广都上街193,32.4760894580625,8
112,锦江路3段,32.672486379657144,28
2,G108(麓山大道一段),32.88723041521704,67
103,绿野路三段,32.90469198506437,16
38,南湖大道,33.07390857916049,54
81,正东中街223号,33.19111482966363,11
51,广宁路,33.208543205999995,14
56,广都中街204,33.236395651449996,10
16,二江路1段-419号,33.297700854825,8
87,正兴湾大桥,33.421539405003124,8
15,二江路1段,33.52186935118181,11
89,正西街175号,33.533588320575,8
34,协泰北街,34.730304131749996,12
61,府河路1段-54-、56号,34.73896513418571,28
107,老成仁路,34.76121994769091,11
101,牧华路三段辅路,34.80496457020977,29
30,华阳大道4段-303号,34.815193480633965,78
12,东寺街,34.90515574025947,22
5,G213(两江路),35.16992335606589,20
79,正东下街91号,35.1832594653875,16
73,正东上街192号,35.19326345437333,30
119,龙灯山路,35.93941199310999,30
118,黄龙大道,36.044940134574496,28
37,南湖南路,36.124355204416325,20
9,G213(老成仁路),36.29773662157333,30
14,东林寺北巷,36.437265400533335,9
70,梓州大道南一段辅路,36.64913392876024,12
17,二江路二段,37.14578232863824,17
50,富民路4段,37.153087791076466,17
48,定安路,37.240360707785,10
6,G213(天府大道南一段),37.27193919607699,42
117,麓山大道一段,37.73065814446867,15
7,G213(天府大道南段),38.63181755923946,162
46,天府大道南段辅路,39.02143281384309,58
23,华府大道3段,39.27127268323077,13
3,G108(麓山大道二段),39.74510119755021,40
80,正东中街134号,39.96237725609091,11
60,府河路1段-211号,40.19964467980768,13
13,东山大道一段,40.38905321199,10
99,海洋路,41.257772839326755,19
8,G213(牧华立交桥),41.348735906769235,13
86,正东中街99号,41.88437151326999,10
69,梓州大道南一段,42.49533603497095,30
91,正西街292号,43.96133139927272,11
97,武汉路西段辅路,44.015244051906286,11
116,麓山大道1段,44.06163226617816,54
32,华阳绕城路,45.827661732822214,15
22,剑南大道南段辅路,46.6220264463736,65
0,G108(牧华路三段),47.26342570621958,91
71,梓州大道辅路,47.591510884831486,77
44,天府大道南一段辅路,47.83066694252583,16
20,剑南大道南一段,48.04221195702899,20
90,正西街187号,48.15180969567273,11
41,双黄路,49.44314701428749,12
65,府河路二段,49.580173909675,8
68,梓州大道,52.06039268257713,51
113,长顺大道一段,54.34306454592982,22
45,天府大道南段,56.57624379352709,24
96,武汉路西段,56.618173843680076,8
1,G108(牧华路二段),56.65352792134606,22
102,红星路南延线,56.65400565689515,62
21,剑南大道南段,57.06820527874352,65
33,协中路,60.23921275855734,25
43,天府大道南一段,62.10485207454896,16
