,route,speed,carsnum
139,正北中街33号,3.8669008671875003,8
29,云龙路,5.642581956758333,10
140,正北中街37号,5.645831217844444,9
94,府河路1段-95号,8.733877433239998,15
118,正东上街66号,9.54427248225909,22
113,正东上街166号,10.383655101599997,11
81,广都上街193,10.975831034575,8
101,政府街41,13.00541605261111,9
49,华阳大道4段-200,13.011589554933334,9
145,正西街2号,13.059875173856861,51
173,美岸路一段,13.350212639737014,19
79,广宁路,13.529820734349258,45
112,正东上街153号,13.555316044422728,22
138,正北中街2号,13.615885311120966,31
43,华阳大道2段-218号,13.627075174619048,21
166,祥鹤一街,13.676053207199999,10
42,华新中街97号,13.727630375007694,13
117,正东上街57号,14.263928784796153,26
16,丁字街28号,15.118697260492306,13
98,府河路二段,15.159130245868132,25
87,广都中街239号,15.46421154120909,44
154,水津街110,15.629757192530002,10
96,府河路3段,15.734974411004078,49
160,湾河街,15.749901240843748,8
70,天明塘街,15.79057762906522,23
168,祥鹤四街,15.916673641064582,8
137,正北上街80号,16.27203298205625,16
99,张家巷5号,16.494696221975804,31
178,藕塘街117,16.5961800100625,8
119,正东下街120号,16.793256150138465,13
91,府河路1段-54-、56号,17.190666646009376,32
92,府河路1段-73-、71号,17.2312000570421,57
44,华阳大道2段-230,17.466966677451058,47
147,正西街42号,17.621421858477778,9
46,华阳大道3段-159号,17.861257799709094,22
116,正东上街3,17.939405123233335,27
148,正西街60号,17.97562167694562,19
150,正西街65号,18.38675098054286,14
146,正西街39号,18.503430454350003,12
45,华阳大道3段,18.556985731312505,24
47,华阳大道3段-191号,18.6400958029647,17
158,海昌路,19.258808837612964,63
107,新程大道,19.768188544951528,64
149,正西街61号,19.800531553088888,9
31,利民三街88,19.832670392255555,9
114,正东上街181号,20.006047389437033,27
182,通济桥下街108,20.37067361648948,38
184,通济桥下街198,20.551236487796082,83
84,广都上街49号,20.67725107320715,14
51,华阳大道4段-311号,20.744611777080003,30
71,天研路,20.763874294332794,85
93,府河路1段-89-、88-、85-、83号,20.847137026535503,97
130,正东中街65号,20.847877719420833,24
151,正西街90号,21.307120777414703,51
131,正东中街69号,21.53521484300689,29
192,雅和南二路,21.556863433056254,32
80,广都上街192号,21.723806185456137,57
83,广都上街195号,22.170780562100003,28
82,广都上街193号,22.30558343155,12
191,雅和南一路,22.612567113308867,21
78,广东街342,22.758721303270832,8
128,正东中街223号,22.820331025205267,19
86,广都中街237号,22.902495016543757,48
59,南湖大道,23.07363082832801,138
36,剑和路一段,23.460501467318625,17
56,南湖东路,23.462464159460424,32
97,府河路一段,23.643526390772465,44
88,府河路1段,23.67009384457222,18
25,丽都街56号,23.861024978890907,11
132,正东中街80号,23.869475073442306,26
159,海洋路,24.139437861675994,69
60,南湖西路,24.158600941932587,56
55,南延线,24.3028904991875,8
188,锦江路2段,24.313830802883675,100
142,正西街187号,24.396856913528126,32
75,广东街153,24.432476741413332,15
183,通济桥下街161,24.468296473647055,17
48,华阳大道4段-153号,24.514821295687497,16
164,瑞祥路,24.567805579475536,46
90,府河路1段-217号,24.583698132379165,24
19,东寺北二路,24.648319254366076,21
121,正东下街1号,24.6826354788625,16
27,二江路1段-307号,24.715472563140004,10
199,龙灯山路,24.81575693704896,48
129,正东中街229号,24.82342208239677,31
41,华新中街226号,24.9511332417875,8
23,丽都街100号,25.147605069329998,10
3,G108(麓山大道一段),25.218951889756596,190
89,府河路1段-211号,25.26624071410395,38
76,广东街192,25.268865780824996,14
181,通济桥下街,25.389474096539587,8
24,丽都街163号,25.43378332638461,13
61,南湖路,25.54990516860782,32
174,美岸路三段,25.639601948840003,10
73,富民路4段,25.656225692909093,11
122,正东下街217号,26.042502572092594,9
69,天府大道南段辅路,26.403415645134533,141
123,正东下街240号,26.5611184019,10
39,华新中街101号,26.627910218885717,21
10,G213(牧华立交桥),26.80656272284286,35
115,正东上街192号,27.41117860417647,34
179,蜀州路,27.594631326786363,8
12,G213(益州大道南二段),27.803087677781484,29
85,广都中街235号,27.917901059081665,30
196,黄龙大道,28.57824710997151,56
141,正西街175号,28.713929303205262,19
20,东寺街,28.76481035125108,17
133,正东中街99号,28.926455666254547,11
124,正东下街91号,29.00631809652707,48
74,广东街,29.055832321951353,16
4,G108(麓山大道二段),29.163556461071416,101
50,华阳大道4段-303号,29.198537660703337,85
171,绿野路三段,29.266378699537572,26
30,凤凰路,29.341696444618055,12
175,美岸路二段,29.47894287752291,24
126,正东中街128号,29.729921834559995,10
7,G213(天府大道南段),29.758702412165942,305
6,G213(天府大道南一段),29.85243171939734,84
100,悦和一街,30.033140064507577,11
28,二江路二段,30.037781704137505,12
57,南湖北路,30.548429736829494,85
103,新码头南街15,30.65681828137111,9
54,协泰北街,30.88666452823,20
5,G213(两江路),30.985466085806507,71
18,万顺路一段,31.006295946456913,27
127,正东中街134号,31.093970316781817,11
58,南湖南路,31.428530326170833,65
194,麓山大道1段,31.460442336628653,160
176,老成仁路,31.565197737310815,37
189,锦江路3段,31.6133170144845,71
143,正西街225号,31.776519422062496,16
68,天府大道南段,31.86621926336281,69
32,剑南大道南一段,31.8847008104748,159
33,剑南大道南一段辅路,32.03496104320136,106
125,正东中街109号,32.15688748314667,30
