,route,speed,carsnum
165,正东中街65号,22.882458361809306,43
104,广东街342,22.88783109037917,14
251,锦江路2段,23.119071129689537,180
95,天研路,23.44756466390611,115
212,潘家湾路,23.66188646439708,8
153,正东下街1号,23.70832004876768,43
162,正东中街223号,23.8018793565842,38
75,协泰北街,23.82471264463055,36
110,广都上街193号,23.969977951538468,39
268,龙灯山路,24.349349640130114,88
24,东寺北二路,24.50922124914579,31
232,美岸路二段,24.578265158883426,61
47,利民三街88,24.618298525075,12
81,南湖西路,24.65789609304627,104
99,富民路4段,24.659879782489398,22
98,富民路3段-101,24.962817237000003,13
58,华新中街226号,25.129366063612498,16
168,正东中街99号,25.33853023635882,17
159,正东中街128号,25.413813932135298,17
183,正西街175号,25.499030387661108,36
77,南湖东路,25.534087244814586,96
264,黄龙大道,25.723247157984225,104
252,锦江路3段,25.88367543180768,104
53,剑和路一段,26.094242405294995,20
158,正东中街109号,26.173773808238774,49
215,物联一路,26.229372775535417,8
185,正西街225号,26.285197411118748,32
78,南湖北路,26.2862908380978,120
45,凤凰路,26.30998698679306,12
236,荷韵南路,26.378887806375975,8
261,香沙路,26.65442008577533,15
114,广都中街204,26.96343390392222,9
157,正东中街103号,27.119801432625,12
156,正东下街91号,27.158170879770665,75
154,正东下街217号,27.350327424825007,16
207,海洋路,27.681710355413536,144
14,G213(益州大道南二段),27.73053971554706,65
103,广东街246,27.78429420020769,13
160,正东中街134号,27.959184826489473,19
161,正东中街211号,28.339464757499996,10
259,顺圣路,28.348199288087873,11
4,G108(麓山大道一段),28.673265346524985,310
42,二江路二段,28.73435163648077,39
57,华新中街162,28.8276768009075,40
93,天府大道南段辅路,28.98178270370535,213
69,华阳大道4段-303号,29.017026133321483,142
76,南延线,29.01958894355833,12
142,梓林巷,29.08473981937448,16
100,广东街,29.15447029212389,34
5,G108(麓山大道二段),29.507934748915655,184
40,二江路1段-419号,29.54255437832143,14
23,万顺路一段,29.599049430462188,52
155,正东下街240号,29.673025892852948,17
39,二江路1段-307号,29.70548240336207,29
266,黄龙大道2段,29.808650899448885,15
137,杭州路西段,29.977534742189814,9
38,二江路1段-261号,30.05149973599,10
202,汉州路,30.26358969570074,9
218,瑞祥路,30.601787364836017,57
163,正东中街229号,30.626829694958538,41
258,顺兴路,30.76529970268971,34
79,南湖南路,30.813731516777242,122
12,G213(牧华立交桥),30.963533999730565,54
132,新码头南街15,31.30615935968889,9
25,东寺街,31.398761757090163,34
243,蜀州路,31.59096985959627,17
222,祥鹤二街,31.743257556777902,49
0,,31.797240957361485,36
6,G108辅路,31.858862700844732,19
1,G108,32.02352159828485,11
9,G213(天府大道南段),32.20957913777386,507
8,G213(天府大道南一段),32.340236446137375,191
7,G213(两江路),32.645845856535864,109
233,老成仁路,32.77282477684905,53
125,府河路2段,33.34591454397857,28
96,定安路,33.87457524606849,20
26,东山大道1段,34.035253765957144,14
263,麓山大道一段,34.84502720823232,26
237,荷韵路,35.101470988582086,16
220,睦邻路,35.23981179466818,11
213,牧华路三段辅路,35.93348466019325,209
13,G213(益州大道南一段),35.9883368892294,51
36,二江路1段,36.05889310878649,37
44,公黄路,36.43979526556826,8
204,沈阳路东段,36.480599129339794,33
131,新码头北街32,36.537829474390904,11
227,绿野路一段,36.74671445197576,33
187,正西街292号,36.97357962646324,34
203,江畔路,37.03406298850757,50
152,正东下街149号,37.04741611136842,38
228,绿野路三段,37.1844539824976,92
15,G213(老成仁路),37.55975548933673,98
107,广州路西段,38.00841346615394,8
248,通济桥街10,38.02843916391739,23
72,华阳绕城路,38.282448877186255,96
133,新码头南街47号,38.44183327190646,31
141,梓州大道辅路,38.58401644078471,246
28,东林寺北巷,38.773413364359364,16
60,华江路,38.88105712352952,11
134,新码头街2,39.562502173973336,30
234,荷韵东路,39.626618689620585,17
249,钟灵路,40.07066731783704,27
27,东山大道一段,40.730201784443764,38
22,万东路,40.972698792893944,11
54,华府大道3段,41.37978358957057,64
239,藕塘新街21,41.48846465435,10
18,Y008,41.56368086744475,34
216,物联大道,41.62636276074019,17
205,沈阳路西段,41.94191406690783,74
89,天府大道南一段辅路,42.586196803004015,89
211,滨江路,42.78034633885095,23
253,长顺大道一段,42.989668746344776,101
2,G108(牧华路三段),43.40891107776353,517
30,中彭路,43.75476878673055,12
262,麓山大道1段,43.85549935033906,260
52,剑南大道南段辅路,44.31620679294806,260
269,龙马路,44.42281405934351,21
139,梓州大道南一段,44.57223814503722,143
84,厦门路东段,44.83532366875938,8
138,梓州大道,45.09763660965976,158
86,双黄路,45.24347112809683,21
135,新码头街2号,45.611588984380006,15
226,红星路南延线,46.24751368538321,197
229,绿野路二段,46.29956923977557,23
199,武汉路西段辅路,46.39949486800733,95
171,正兴湾大桥,46.67710352015735,58
3,G108(牧华路二段),46.80676765409677,95
49,剑南大道南一段,47.58727573693148,231
169,正公路,48.737253049208356,62
85,双兴大道,48.8464623635427,23
91,天府大道南二段辅路,49.58507361912993,21
11,G213(沈阳路西段),49.7670634054488,42
140,梓州大道南一段辅路,50.08946830156821,48
92,天府大道南段,50.16650667984695,99
16,X062(剑南大道南段),52.347983578303236,62
225,空港四路,52.711290233324995,8
10,G213(成仁路),53.26910792851041,48
51,剑南大道南段,54.35129014219648,346
170,正公路辅路,54.708414054326504,25
198,武汉路西段,56.70168211315991,78
50,剑南大道南一段辅路,56.85119804450367,120
88,天府大道南一段,58.23444304507483,86
219,益州大道南一段,58.422151951303654,19
17,X062辅路,58.559865278508205,13
250,锦江西43路,60.248556967491545,13
267,黄龙大道一段,60.55546178640322,31
90,天府大道南二段,64.13797022225286,35
55,华府大道四段,64.61326019405328,28
73,协中路,65.3941984715135,74
265,黄龙大道1段,67.73732200044286,28
