,route,speed,carsnum
10,G213(天府大道南段),26.97377717216853,772
67,华新中街226号,27.14572329,17
62,华新中街162,27.288897286308888,45
116,富民路4段,27.321036103744706,41
13,G213(牧华立交桥),27.45953648719785,70
55,剑南大道南一段辅路,27.4892367855313,360
43,二江路1段-307号,27.698166328435715,28
58,剑和路一段,27.797655931839397,33
201,正西街187号,27.83243436363397,53
174,正东下街91号,27.842654072008575,105
295,黄龙大道2段,27.990506484626675,30
90,南湖北路,28.175368485103803,147
87,协泰北街,28.386761710494284,35
109,宁波路东段,28.456910871247125,29
179,正东中街223号,28.462480872216663,48
180,正东中街229号,28.511606883239292,56
266,蜀州路,28.74076909315139,14
14,G213(益州大道南一段),28.87775255366388,203
221,汉州路,28.892584103428206,13
289,香沙路,28.9284183871075,16
66,华新中街222号,29.028221958849997,8
32,东林寺北巷,29.122678259537654,27
264,藕塘新街8,29.429326306109807,17
26,万顺路一段,29.446483835660075,80
200,正西街175号,29.48460473340513,39
224,沈阳路西段,29.56698681785524,325
42,二江路1段,29.57639897905395,38
44,二江路1段-419号,29.769364930937503,8
280,锦江路3段,29.943520013940283,127
293,黄龙大道,29.957913237834276,140
50,凤凰路,29.975206800208333,16
292,麓湖中路东段,29.994567426322224,9
257,老成仁路,30.088187342080744,135
222,江畔路,30.233100390070412,169
291,麓山大道一段,30.32855477579198,97
30,东山大道1段,30.494825651329997,15
151,新码头街2,30.595019481758744,40
287,顺圣路,30.889450629615833,10
9,G213(天府大道南一段),30.958381969686695,207
112,定安路,31.04085259122407,27
19,Y008,31.22674765687493,44
48,公黄路,31.395845065459206,20
172,正东下街217号,31.447781866614488,23
286,顺兴路,31.52796459397849,55
141,府河路2段,31.68078388495769,26
24,万东路,31.749646511078005,25
218,武汉路西段辅路,31.762715188628302,416
91,南湖南路,31.904007224443898,131
8,G213(两江路),32.14254320082327,211
152,新码头街2号,32.19185762564643,14
258,荷韵东路,32.209550596475,13
178,正东中街134号,32.29868203141429,28
16,G213(老成仁路),32.41506830427174,138
233,潘家湾路,32.49154629664031,16
290,麓山大道1段,33.12989421269083,539
202,正西街225号,33.724716465636,25
1,G108(牧华路三段),33.97670704551356,942
251,绿野路三段,34.158461797475056,97
155,杭州路西段,34.953847305340155,13
99,回龙寺路,35.0092040272875,12
31,东山大道一段,35.08747754926666,42
159,梓州大道辅路,35.19579616415292,366
7,G108辅路,35.472474536655994,25
217,武汉路西段,36.07851332673527,338
25,万安纵4路,36.76946202045,10
250,绿野路一段,36.85311382271034,29
262,藕塘新街21,37.04688079368751,8
170,正东下街149号,37.27791674614681,47
223,沈阳路东段,38.24323725147306,74
156,梓州大道,38.325373087303355,255
248,空港四路,38.44216746240667,20
82,华阳绕城路,38.77237931143408,139
249,红星路南延线,38.91023552530563,267
158,梓州大道南一段辅路,38.94030947413566,95
204,正西街292号,39.43520540188913,46
273,通济桥街10,39.8266305088,23
110,宁波路东段辅路,40.224907687122,25
238,物联大道,40.45471261230793,26
0,,40.635729887576886,295
281,长顺大道一段,41.11918744612834,317
59,华府大道3段,41.12025644066174,98
105,天府大道南段,41.230322727647874,232
267,货运大道,41.95476050912961,11
2,G108(牧华路二段),42.292691755486544,137
285,雅州路,42.64128551963923,8
4,G108(生物城中路二段),42.94155339156667,9
123,广州路西段,43.65608198165976,8
97,双黄路,43.87217409680694,48
111,宁波路西段辅路,43.91171830450417,8
56,剑南大道南段,44.27215536089258,724
234,牧华路三段辅路,44.53170371219174,508
27,万顺路二段,44.95318444302084,24
18,X062辅路,44.97061286833047,22
261,蓉府一路,45.0055605674,15
57,剑南大道南段辅路,45.108978426851785,574
216,武汉路东段辅路,45.53114337304388,34
277,钟灵路,45.553850121562505,28
102,天府大道南一段辅路,46.202987034362266,165
157,梓州大道南一段,46.85735348006155,167
252,绿野路二段,46.864260692875426,29
187,正公路辅路,47.10468853380632,60
96,双兴大道,47.219366666585145,46
11,G213(成仁路),47.33685649096221,169
104,天府大道南二段辅路,47.7000039237327,45
236,物联三路,48.88327683602366,8
242,益州大道南一段,49.42923437277411,292
12,G213(沈阳路西段),49.54984119808988,158
3,G108(生物城中路一段),51.529616916156,16
245,祥鹤二街,51.6018527684577,298
278,锦江西43路,52.76689693750456,271
101,天府大道南一段,52.80679415262909,155
60,华府大道四段,53.08334439571449,54
17,X062(剑南大道南段),53.0894317120655,56
227,温家山路,55.355870296177756,24
154,杭州路东段,55.49091233718125,8
103,天府大道南二段,57.99582562846849,64
20,Y008(成仁路),58.026705257526444,8
215,武汉路东段,58.854557864756465,14
237,物联二路,59.5690231169125,16
296,黄龙大道一段,61.42553923404148,41
294,黄龙大道1段,62.429479729076334,38
83,协中路,64.46484844925068,227
