,route,speed,carsnum
96,府河路1段-95号,5.9918606925799995,10
173,祥鹤一街,6.883756737055555,9
120,正东上街66号,10.171708029344117,34
139,正北中街37号,10.365708872762498,8
100,张家巷5号,10.874523052458064,31
115,正东上街170号,11.028443433491667,12
114,正东上街166号,11.442700198243749,16
75,富民路2段-52,11.628406622988887,9
155,水津街110,11.877061680515384,13
18,丁字街28号,11.879622505084615,13
80,广宁路,12.233553663204631,54
19,丁字街67,12.261177038054164,12
30,云龙路,12.402288930150837,20
93,府河路1段-54-、56号,13.027325098592495,40
27,二江路2段-121号,13.40415222759,10
60,南湖路,13.528445704391377,29
112,梓林巷,13.671118694163889,12
181,美岸路一段,14.423054901659528,21
99,府河路二段,14.517149757726669,9
70,天明塘街,14.573800391925001,14
161,海洋路,14.748827039534884,76
138,正北中街2号,14.789858698744998,20
113,正东上街153号,15.26105454356842,19
146,正西街2号,15.379605076391709,50
121,正东下街120号,15.488743432592312,26
97,府河路3段,15.588339066325444,38
191,通济桥下街198,15.807926830816731,72
118,正东上街3,15.884409479198439,32
98,府河路一段,15.892364307092938,34
119,正东上街57号,16.118581235967742,31
94,府河路1段-73-、71号,16.34530339951902,71
189,通济桥下街108,16.507645296080433,23
140,正北中街64号,16.5416785439,8
150,正西街65号,16.77773848756875,16
89,广都中街239号,16.8483170224313,41
78,广东街153,16.86116083057222,9
40,华新中街97号,17.100407318876925,13
106,新程大道,17.222357771540224,80
42,华阳大道2段-218号,17.291610133316667,18
149,正西街61号,17.442934252118178,11
91,府河路1段-211号,17.446434116129996,30
148,正西街60号,17.475116689917392,23
187,藕塘新街76,17.66388517639375,8
141,正北中街68号,17.826047290736362,11
147,正西街39号,18.029270506571425,21
160,海昌路,18.12795364473159,89
92,府河路1段-217号,18.261824917905,20
86,广都上街49号,18.42712821511539,13
182,美岸路三段,18.55552275592941,17
21,东寺北二路,18.673547838758,25
47,华阳大道3段-191号,18.69778462758,10
101,政府街41,18.920387152360718,14
175,祥鹤四街,19.227677540706665,15
14,G213(益州大道南二段),19.524043165589948,45
5,G108(麓山大道二段),19.54324915868716,136
82,广都上街192号,19.550495358622225,63
95,府河路1段-89-、88-、85-、83号,19.76827477151522,99
50,华阳大道4段-311号,19.79825236157567,37
190,通济桥下街161,20.01093225246305,23
45,华阳大道3段,20.012539251810527,19
172,睦邻路,20.204949239121436,14
116,正东上街181号,20.546833749463634,33
81,广都上街11号,20.558426206980005,10
79,广东街342,20.629220616256248,8
151,正西街90号,20.68200238461739,46
162,湾河街,20.979236671628705,9
198,雅和南一路,21.026188767001543,26
71,天研路,21.18925399441045,59
132,正东中街69号,21.24549804921481,27
131,正东中街65号,21.37847789895714,21
88,广都中街237号,21.62345452242245,49
90,府河路1段,21.653327141007143,14
55,南湖东路,21.69943059705978,46
43,华阳大道2段-230,21.748280173408332,48
206,龙灯山路,21.82188203177339,62
48,华阳大道4段-153号,22.117380147569047,21
199,雅和南二路,22.230059193951075,31
54,南延线,22.473543409675,12
83,广都上街193,22.504229837894442,18
