,route,speed,carsnum
49,海昌路,18.596984699452562,13
23,南湖西路,20.223870246905555,9
18,华阳大道4段-311号,21.62110147072778,18
16,华阳大道4段-153号,21.622205735399998,8
25,天研路,22.791661663748148,9
32,广都中街239号,23.082304863219996,10
14,华阳大道2段-230,23.460912127892858,14
60,雅和南二路,23.507369553422222,9
37,新程大道,23.672050717385442,33
56,通济桥下街198,23.718475169658337,18
29,广都上街195号,23.878561087818184,11
31,广都中街237号,24.06603024540667,15
4,G213(两江路),24.174308028440027,8
34,府河路1段-89-、88-、85-、83号,25.98141086030263,19
30,广都中街235号,26.297660243659376,16
9,东寺北二路,26.409122790709528,14
28,广都上街193号,28.012303374340004,15
33,府河路1段-73-、71号,28.10377667165714,14
26,富民路3段-101,28.8702973365,8
42,正东上街57号,29.134443287474998,8
55,通济桥下街108,29.18292203117778,9
21,南湖南路,29.322935395516623,14
54,美岸路二段,29.36411411189545,11
43,正东中街65号,29.405349984272732,11
27,广都上街192号,29.687382324813328,15
36,张家巷5号,29.723360830725,8
22,南湖大道,29.91955644036763,26
57,锦江路2段,30.419123676667713,16
45,正西街2号,30.71822245493214,14
64,龙灯山路,31.016856863054542,11
17,华阳大道4段-303号,31.232088910787844,37
46,正西街39号,31.33549620180625,8
20,南湖北路,31.46490171062778,20
58,锦江路3段,31.592211589894124,17
2,G108(麓山大道一段),32.052610298919426,29
53,绿野路三段,32.8217860958367,9
47,正西街65号,33.479242606599996,9
6,G213(天府大道南段),33.96579995241394,61
48,正西街90号,34.135955676765626,16
62,麓山大道一段,34.231552040662706,8
35,府河路一段,35.032082218608956,8
13,华新中街97号,35.450726943741664,12
15,华阳大道3段-159号,35.624932557289995,10
8,万顺路一段,36.43704397603334,9
41,正东上街192号,36.9914346328875,8
5,G213(天府大道南一段),37.297552447026476,17
24,天府大道南段辅路,38.04486175175789,19
63,黄龙大道,39.25138637774434,13
50,海洋路,40.528722818953,19
44,正西街187号,41.211178807799996,8
51,牧华路三段辅路,41.4488777846,9
7,G213(老成仁路),41.944955692516665,12
0,G108(牧华路三段),43.47152378487512,41
40,梓州大道辅路,44.88228703377528,56
10,剑南大道南一段,45.53560699959548,15
39,梓州大道南一段,46.39511014464327,17
3,G108(麓山大道二段),47.09272801546889,15
61,麓山大道1段,47.315627919468746,24
12,剑南大道南段辅路,47.47833742130922,28
38,梓州大道,50.85228882942126,29
1,G108(牧华路二段),52.22969109290125,8
52,红星路南延线,56.604188078655,40
11,剑南大道南段,57.581574078974306,32
59,长顺大道一段,59.46223306158333,9
19,协中路,66.879392927775,8
