,route,speed,carsnum
35,华阳大道3段-159号,27.49455841445,10
102,正东中街80号,27.636965441025,16
113,正西街65号,27.675331938676468,17
91,正东上街57号,27.758568160680003,15
56,天府大道南段辅路,27.81377778172498,64
114,正西街90号,27.861448442744994,40
73,府河路1段-73-、71号,27.900791685786167,47
137,通济桥下街108,28.18714819149091,11
41,协泰北街,28.41688415374736,19
78,张家巷5号,28.45844449228571,28
21,二江路二段,28.4838558370125,8
107,正西街175号,28.58988056804,10
80,新码头南街47号,29.146327522277772,9
26,剑和路一段,29.262232414344446,9
0,,29.53600473038354,12
37,华阳大道4段-303号,29.807618353554425,64
154,龙灯山路,30.001255737127774,36
88,正东上街181号,30.01976220324138,29
143,锦江路3段,30.15360388766809,47
15,万顺路一段,30.184742489400893,28
44,南湖北路,30.259441136389665,54
71,府河路1段-211号,30.303952422993333,15
108,正西街187号,30.39736965213889,18
6,G213(两江路),30.76530114873344,33
109,正西街225号,31.06182066815556,9
46,南湖大道,31.140942416043707,94
151,黄龙大道,31.195273444266014,50
89,正东上街192号,31.87423574993125,16
11,G213(牧华立交桥),31.909100617464706,17
95,正东下街1号,31.98109514745,10
98,正东中街223号,32.00739159535,10
7,G213(天府大道南一段),32.36839541742075,45
30,华新中街101号,33.27106620086154,13
3,G108(麓山大道一段),33.399379695603514,94
45,南湖南路,33.47341060735033,36
12,G213(益州大道南一段),33.68503581086568,26
4,G108(麓山大道二段),33.73275224769334,55
118,沈阳路东段,33.82446166555175,19
148,顺兴路,33.82994623931222,15
124,牧华路三段辅路,33.84086125697182,79
140,通济桥街10,33.91147061812,10
116,武汉路西段辅路,33.9575351655701,46
136,蓉府一路,33.994611608987505,8
14,G213(老成仁路),34.22056701137097,31
59,定安路,34.26238680832333,15
8,G213(天府大道南段),34.264831998326805,177
141,钟灵路,34.388168707839995,10
135,老成仁路,34.493623705789474,38
99,正东中街229号,34.67345273762223,9
96,正东下街91号,34.675846881249996,20
43,南湖东路,35.260058480271425,21
19,东林寺北巷,35.325053526132145,14
130,绿野路三段,35.44590946073515,28
39,华阳绕城路,35.55562529207304,34
125,牧鱼街,35.55751693299208,8
128,空港四路,35.94159128816667,9
126,物联大道,36.1423182080805,10
117,江畔路,36.20543032395351,25
150,麓山大道一段,36.689621179732455,19
31,华新中街162,37.10627638590909,11
127,瑞祥路,37.227329485474996,18
97,正东中街109号,37.61440778936364,11
62,富民路4段,37.7663824515,11
84,梓州大道南一段辅路,37.99768256508416,20
119,沈阳路西段,38.47409466263387,34
22,剑南大道南一段,38.54308118028379,74
131,绿野路二段,38.812207852777085,8
23,剑南大道南一段辅路,39.6135713196459,24
18,东山大道一段,39.73798789501397,13
10,G213(沈阳路西段),40.652201970186,25
121,海洋路,40.7794493437989,26
53,天府大道南一段辅路,41.460985189286426,27
103,正公路,42.15185530969522,37
77,府河路二段,42.232700281283336,8
105,正兴湾大桥,42.506652199335804,24
94,正东下街149号,42.90777958078888,9
85,梓州大道辅路,42.9415233061492,101
149,麓山大道1段,43.643473937853145,96
28,华府大道3段,43.831804592571046,19
1,G108(牧华路三段),44.12453841115536,199
50,双黄路,44.291682748951516,11
83,梓州大道南一段,45.288080539525644,58
115,武汉路西段,45.425140125951096,39
49,双兴大道,46.6312760110537,18
25,剑南大道南段辅路,47.42260779208642,92
20,二江路1段,48.988569900588885,9
122,温家山路,48.98940519985062,8
129,红星路南延线,51.19558071377562,74
2,G108(牧华路二段),51.45187208267564,39
104,正公路辅路,52.23916624518994,22
82,梓州大道,52.25174590860704,64
24,剑南大道南段,52.77546481395752,125
52,天府大道南一段,52.818598749710425,28
144,长顺大道一段,54.069322168163666,30
29,华府大道四段,55.96671303986919,29
9,G213(成仁路),56.40975496010214,24
55,天府大道南段,56.514172194626674,30
54,天府大道南二段,58.170193476554175,8
27,华府大道,63.13405295361112,9
153,黄龙大道一段,64.72566343929687,16
152,黄龙大道1段,64.974970828425,16
40,协中路,66.19967372686757,37
