,route,speed,carsnum
138,正北中街31号,13.694815593020001,10
30,云龙路,13.984963901878055,18
161,湾河东街35号,14.6666611724,8
82,广都上街193,15.021999114420002,10
163,滨江路,15.397542574772894,46
188,藕塘街117,15.960441364231816,11
103,政府街41,16.311839889960257,13
31,利民一街92,17.2711757546375,8
137,正北中街2号,17.523191918306814,22
46,华阳大道3段,18.155873007223075,13
72,天明塘街,18.179693868379168,24
171,祥鹤一街,18.55045635295833,10
62,南湖路,18.64488316604394,33
207,龙灯山路,18.65852942075476,42
85,广都上街49号,18.894179791589288,14
168,瑞祥路,19.04837142488181,66
76,富民路3段-101,19.183633190835717,14
97,府河路1段-95号,19.271159362800002,9
199,雅和南一路,19.405358382799072,18
23,中兴上街239号,19.443110157119996,10
180,美岸路三段,19.959331272693245,37
200,雅和南二路,20.171473588334056,37
144,正西街39号,20.40383733265385,13
208,龙马路,20.51617048951518,8
179,美岸路一段,20.66066333567513,18
186,藕塘新街76,20.820117500431817,11
80,广宁路,21.06089216238334,38
143,正西街2号,21.10796672279375,32
158,海昌路,21.338987537767302,47
43,华阳大道2段-218号,21.41367796948333,12
89,广都中街239号,21.456232917890006,50
13,G213(益州大道南二段),21.66036303296865,40
170,睦邻路,21.719693872669996,10
51,华阳大道4段-311号,21.73508625678571,28
114,正东上街166号,21.7647404353,9
173,祥鹤四街,21.834732785286363,33
81,广都上街192号,22.16381726819362,47
48,华阳大道3段-191号,22.445350073119997,10
130,正东中街65号,22.54694721467297,37
190,通济桥下街108,22.894389802227586,29
88,广都中街237号,22.988411658086363,66
73,天研路,23.4763947141236,25
44,华阳大道2段-230,23.744368337026,50
129,正东中街241号,24.095509545450003,14
192,通济桥下街198,24.253708776967446,90
90,广都中街99号,24.31739686948,10
61,南湖西路,24.516402111022785,60
119,正东上街66号,24.623260328220002,15
146,正西街60号,24.722287492322724,22
17,丁字街67,24.776789540731247,8
19,东寺北二路,24.80199459496,29
56,南延线,24.858627755885713,21
75,富民路2段-52,24.94698073451,10
147,正西街61号,24.952575407466664,9
49,华阳大道4段-153号,24.96859878529483,29
25,九里埂路,25.08783931247,10
79,广东街153,25.184106191033337,9
55,协泰北街,25.198855416178,25
33,剑南大道南一段辅路,25.331840997736162,143
148,正西街65号,25.396171764233333,21
87,广都中街235号,25.470400957447495,40
107,新程大道,25.60148802781798,65
117,正东上街3,25.793587003465714,35
113,正东上街153号,25.882826960222726,22
187,藕塘新街8,25.927580768341667,12
149,正西街68号,26.312437206229998,10
96,府河路1段-89-、88-、85-、83号,26.348180297241395,108
84,广都上街195号,26.469533289486662,30
