,route,speed,carsnum
140,正北中街33号,4.3089681425125,8
31,云龙路,4.959727932082027,9
17,丁字街28号,9.230993589615384,13
182,通济桥下街108,9.4626563278625,20
94,府河路1段-95号,9.548860682199999,9
141,正北中街35号,9.736004047863634,11
150,正西街57号,9.995499590066666,9
118,正东上街66号,10.493062797651724,29
98,府河路二段,11.194688571496522,23
119,正东下街120号,12.315211318293333,15
159,水津街110,12.643917100833335,12
44,华阳大道2段-218号,12.75917920865,18
112,正东上街166号,12.842191378116667,12
80,广宁路,12.847353126609166,50
154,正西街68号,13.78792894935455,11
111,正东上街153号,13.802034942773686,19
43,华新中街97号,14.514329200305554,18
84,广都上街49号,14.531813284772726,11
99,张家巷5号,14.567612006774999,20
170,祥鹤一街,14.889101071646001,15
96,府河路3段,14.98183963770481,52
163,海昌路,15.053343227549318,73
92,府河路1段-73-、71号,15.057750583120004,50
113,正东上街170号,15.163917034876924,13
146,正西街2号,15.204268240010714,56
117,正东上街57号,15.451586953178262,23
110,梓林巷,15.475195115683333,8
184,通济桥下街198,15.587093108697843,81
181,通济桥下街,16.33514201950625,8
51,华阳大道4段-311号,16.3477219565875,24
149,正西街49号,16.56698389327778,9
167,瑞祥西街,16.614682864100462,18
178,美岸路三段,16.670181405360527,19
147,正西街39号,16.808561914865386,26
91,府河路1段-54-、56号,16.892205220685714,28
46,华阳大道3段,16.98035284039231,13
148,正西街42号,17.207158462579997,10
139,正北中街2号,17.29473735740435,23
47,华阳大道3段-159号,17.31318301709412,17
177,美岸路一段,17.5559263136,12
89,府河路1段-211号,17.858080536516667,36
138,正北上街80号,18.056705878337496,8
54,协和上街275,18.243430455251854,9
25,中兴上街239号,18.29547199955,8
93,府河路1段-89-、88-、85-、83号,18.35317416005196,84
78,广东街192,18.529423957509092,11
48,华阳大道3段-191号,18.701916570625002,12
88,府河路1段,18.82265525830555,18
114,正东上街181号,19.16826277235652,23
45,华阳大道2段-230,19.178461761918424,38
191,雅和南二路,19.330734700233336,37
71,天明塘街,19.563786939536364,11
77,广东街153,19.577784023861543,13
190,雅和南一路,19.63751345878642,15
151,正西街60号,19.854761722225,8
172,祥鹤四街,20.024127025246155,13
86,广都中街237号,20.065932944020002,40
90,府河路1段-217号,20.31496400939565,23
18,丁字街67,20.420496516462503,12
41,华新中街101号,20.707690176619998,15
81,广都上街192号,20.717719134213514,37
29,二江路2段-121号,20.80516063640909,11
115,正东上街192号,20.84173704039333,30
155,正西街90号,20.95353079953556,45
183,通济桥下街161,21.237569318098387,31
26,丽都街100号,21.346189122050003,8
142,正西街175号,21.37393092072414,29
13,G213(益州大道南二段),21.4453142251226,41
116,正东上街3,21.630346276475006,24
132,正东中街65号,21.739199991333333,24
72,天研路,21.75778266795863,83
