,route,speed,carsnum
39,富民路3段,15.543822262289998,10
47,广都中街239号,15.619730402094445,18
81,美岸路一段,17.359683070190474,14
68,正北中街2号,18.659052946844447,9
44,广都上街195号,18.83846480830556,18
89,雅和南一路,21.033204539131546,12
19,华阳大道2段-230,21.698299758341673,24
32,南湖路,21.857375867010607,11
27,南湖东路,21.90292335847778,9
22,华阳大道4段-153号,22.5030530907125,16
77,湾河西街119,22.54133481300625,8
90,雅和南二路,23.0882200869,21
75,海昌路,23.445102335885853,22
59,正东上街153号,23.569004354562498,8
38,富民路2段-52,23.572130610999995,9
46,广都中街237号,23.729309500911107,27
24,华阳大道4段-311号,23.84562458123599,25
85,通济桥下街198,23.871959691198278,29
18,华阳大道2段-218号,24.803616749033335,9
31,南湖西路,25.07562349901125,20
54,新程大道,25.18217042809281,51
43,广都上街193号,25.776700112836362,22
20,华阳大道3段,26.253780050411113,9
63,正东上街66号,26.269376985491665,12
36,天研路,26.272445498223615,12
10,东寺北二路,26.431150774155558,21
51,府河路1段-89-、88-、85-、83号,26.498569238845512,26
45,广都中街235号,27.599244698783927,28
40,富民路3段-101,28.568916451657145,14
71,正西街2号,28.666235736897928,24
4,G213(两江路),28.73121027130329,14
42,广都上街192号,29.105522562610524,19
84,通济桥下街108,29.335867912713336,15
62,正东上街57号,29.370163928311108,9
72,正西街39号,29.993584987054163,12
53,张家巷5号,30.178137728554546,11
86,锦江路2段,30.38386928452525,33
73,正西街65号,30.778140652076473,17
87,锦江路3段,30.88533067095882,34
50,府河路1段-73-、71号,31.0458640480675,20
23,华阳大道4段-303号,31.204871151605836,60
9,万顺路一段,31.358158011746877,16
74,正西街90号,32.120031048928844,26
94,龙灯山路,32.445275789465,20
28,南湖北路,32.477283676712965,39
66,正东中街65号,32.60413342723158,19
29,南湖南路,32.80037623409357,19
82,美岸路二段,33.27912629944062,16
13,二江路1段,33.96393796704545,11
67,正东中街80号,34.00302535462307,13
49,府河路1段-54-、56号,34.136049447009995,10
30,南湖大道,34.18924724329452,41
52,府河路一段,34.32718319099129,9
60,正东上街181号,34.79157268032999,10
21,华阳大道3段-159号,34.79764691182499,12
6,G213(天府大道南段),34.90304165594026,101
17,华新中街97号,34.93393670394211,19
61,正东上街192号,35.23962501348182,11
93,黄龙大道,35.35064469780835,25
80,绿野路三段,35.442895246907256,16
41,富民路4段,35.905107881445836,12
12,东林寺北巷,36.228435572275,8
5,G213(天府大道南一段),36.64278734634643,28
2,G108(麓山大道一段),36.776693491697756,61
7,G213(牧华立交桥),37.139995486577774,9
35,天府大道南段辅路,37.43735933892255,34
65,正东中街223号,37.57871336563333,9
92,麓山大道一段,37.81398305198235,22
37,定安路,38.49171079594444,9
25,华阳绕城路,38.80004264985608,14
69,正西街187号,38.86985434236429,14
11,东寺街,39.0588602204282,13
76,海洋路,40.8736668187311,23
48,府河路1段-211号,41.11821102037499,8
8,G213(老成仁路),41.60892648530713,14
78,牧华路三段辅路,42.81722812264091,22
70,正西街292号,44.75458891405385,13
14,剑南大道南一段,45.21075834980599,26
83,老成仁路,45.42177388145,10
64,正东下街91号,45.76896149635834,12
3,G108(麓山大道二段),46.46203535238013,26
58,梓州大道辅路,46.63834699802163,92
56,梓州大道南一段,46.899934941651786,26
0,G108(牧华路三段),47.30142214068741,78
57,梓州大道南一段辅路,48.197448752379174,8
16,剑南大道南段辅路,48.69765911572151,48
91,麓山大道1段,50.086276177727484,47
33,双黄路,50.78584643828148,9
1,G108(牧华路二段),51.78047843945,13
55,梓州大道,53.99497196880492,51
79,红星路南延线,56.887127724811585,69
15,剑南大道南段,59.8637221861512,50
88,长顺大道一段,59.918369013378125,16
34,天府大道南段,60.05891104855759,22
26,协中路,67.77751787249333,15
