,route,speed,carsnum
258,龙灯山路,24.55331796966341,82
61,华阳大道2段-238-、240号,24.61020376928889,9
83,南湖路102,24.682848240862963,9
53,华新中街101号,24.71573389122058,34
155,正东下街217号,24.960833742676922,13
128,府河路一段,24.983075648121567,76
167,正东中街80号,25.015950015604684,64
133,新码头南街15,25.36956546620833,12
148,正东上街192号,25.401882593221515,79
192,正西街68号,25.48015463259,10
214,瑞祥路,25.853998570783034,55
254,黄龙大道,25.885657671385903,92
168,正东中街99号,26.04115058592069,29
38,二江路1段-419号,26.061624339511766,17
164,正东中街241号,26.096698205283335,18
32,丽都街163号,26.169891149604755,21
242,锦江路2段,26.34671549561856,186
118,府河路1段,26.35105036865147,34
183,正西街187号,26.437437186629033,31
21,丁字街67,26.526594827921876,16
107,广东街342,26.587428216637335,10
50,剑和路一段,26.66503408674167,18
80,南湖大道,26.699719315341422,285
119,府河路1段-211号,26.739395857374276,70
1,G108,27.489758301205555,9
36,二江路1段-261号,27.679055525469998,10
76,南延线,27.681087245225,20
228,美岸路二段,27.83457258598903,50
154,正东下街1号,27.839495472584613,26
65,华阳大道4段,27.964732262600002,10
250,顺河街5-9号,28.041488877406252,8
203,海洋路,28.223639034141016,144
102,富民路4段,28.316567375054547,22
143,梓林巷,28.69072905091574,18
182,正西街175号,28.737257621889988,30
162,正东中街223号,28.765775159206125,49
37,二江路1段-307号,28.83168184940833,24
103,广东街,28.977511661194768,25
248,顺兴路,29.121951494583747,34
158,正东中街103号,29.201033714586668,15
64,华阳大道3段-191号,29.293589112243478,23
75,协泰北街,29.540153022043334,30
217,睦邻路,29.59172135711875,8
157,正东下街91号,30.02515474367667,90
40,二江路二段,30.036276569654547,22
224,绿野路三段,30.09925788888256,64
132,新码头北街32,30.144767918739284,14
249,顺圣路,30.222468561089656,19
23,万顺路一段,30.356435372365805,58
92,天府大道南段辅路,30.598934443128815,211
233,荷韵路,30.670301810229994,10
95,宁波路东段,30.764381400383332,16
77,南湖东路,30.86046014441531,64
54,华新中街162,30.976283573535298,34
160,正东中街128号,31.16816857959231,26
243,锦江路3段,31.36580842134866,115
163,正东中街229号,31.634254540789993,40
78,南湖北路,31.640988323347834,129
13,G213(益州大道南一段),31.913831092361576,50
232,荷韵南路,32.082642697204726,12
4,G108(麓山大道一段),32.12763568481362,272
68,华阳大道4段-303号,32.33947960065386,160
7,G213(两江路),32.37567943020739,82
234,蜀州路,32.463177522841505,20
5,G108(麓山大道二段),32.51958540509665,142
184,正西街225号,32.582490982904766,21
85,双黄路,32.73315822187361,12
43,凤凰路,32.92638134313383,10
79,南湖南路,32.933113895833294,119
9,G213(天府大道南段),33.24902139241548,517
26,东寺街,33.26394275897807,34
229,老成仁路,33.595410713717236,58
199,江畔路,33.609152953630684,37
55,华新中街220号,34.02774298146364,11
159,正东中街109号,34.57241592751389,36
12,G213(牧华立交桥),34.60065114558838,43
35,二江路1段,34.798015763865706,35
126,府河路2段,34.96506515172777,36
8,G213(天府大道南一段),35.1349617204585,160
134,新码头南街47号,35.20908314429643,28
230,荷韵东路,35.22228655176538,13
161,正东中街134号,35.3475322986862,29
106,广东街246,35.66918578535454,11
6,G108辅路,35.69269457786667,18
253,麓山大道一段,36.26715311912941,34
29,东林寺北巷,36.307855835746665,30
96,宁波路东段辅路,36.65554992125833,10
223,绿野路一段,37.150645220645835,24
15,G213(老成仁路),37.3909011330615,74
208,牧华路三段辅路,37.85074094349927,182
135,新码头街2,38.072728385476005,25
259,龙马路,38.080340762621894,35
239,通济桥街10,38.75344410923182,22
207,滨江路,38.8378247529065,38
28,东山大道一段,39.209892352488914,29
200,沈阳路东段,39.443204416473606,29
18,Y008,39.78682864751718,30
186,正西街292号,39.831132243334615,26
153,正东下街149号,40.07842193195947,37
88,天府大道南一段辅路,40.57606951858642,64
136,新码头街2号,40.78896900825455,11
71,华阳绕城路,40.853901090200765,88
212,物联大道,41.003992698960374,13
42,公黄路,41.26086233809937,8
22,万东路,41.26427892855208,16
97,定安路,41.70817271550293,34
0,,42.05602626085463,42
201,沈阳路西段,42.07758158282246,71
171,正兴湾大桥,42.43428774619623,49
221,空港四路,42.48249083816515,11
84,双兴大道,42.62124688876419,29
219,祥鹤二街,43.10898040887553,46
252,麓山大道1段,43.82973793115868,239
142,梓州大道辅路,43.97535329034199,228
194,武汉路东段辅路,44.162612175930214,8
2,G108(牧华路三段),44.22854110998804,470
240,钟灵路,44.320192562729154,24
196,武汉路西段辅路,44.91956898586184,84
209,牧鱼街,45.28571459461833,12
51,华府大道3段,46.25960613537368,56
140,梓州大道南一段,46.708713006229,106
244,长顺大道一段,46.71808886777368,96
139,梓州大道,46.808314916026596,132
225,绿野路二段,47.98142539592257,25
90,天府大道南二段辅路,48.33839214864325,21
49,剑南大道南段辅路,48.62983264785968,218
3,G108(牧华路二段),50.09112037970802,84
46,剑南大道南一段,50.15957902158915,195
211,物联二路,50.288209329009085,11
141,梓州大道南一段辅路,50.496260581893885,42
11,G213(沈阳路西段),50.50137498288751,28
222,红星路南延线,51.89386585639206,164
169,正公路,52.3445922699942,41
195,武汉路西段,52.86797812696053,77
170,正公路辅路,53.12106162270443,13
91,天府大道南段,53.13529784660678,103
204,温家山路,53.41655510421003,12
10,G213(成仁路),54.94887791624188,29
52,华府大道四段,55.12540994323102,17
87,天府大道南一段,55.254132080179886,62
216,益州大道南一段,56.42282247921639,27
47,剑南大道南一段辅路,57.500947078382204,126
48,剑南大道南段,57.771784905300784,289
257,黄龙大道一段,58.298900900468425,19
16,X062(剑南大道南段),58.59645056516209,58
24,万顺路二段,59.68158796553333,9
17,X062辅路,61.20441626041905,8
241,锦江西43路,62.361577717273015,23
89,天府大道南二段,64.2381118104961,32
255,黄龙大道1段,66.7867061570353,17
72,协中路,68.02612764120002,57
