,route,speed,carsnum
158,正北中街37号,8.401196037455556,9
155,正北中街31号,8.436845989199998,10
157,正北中街35号,8.49738991841,10
86,富民路3段,10.584458684969231,13
181,滨江路,10.791486685552872,29
165,正西街49号,11.466481241518181,11
35,云龙路,11.625718174995,10
92,广宁路,12.97242581823657,72
156,正北中街33号,13.834512943484613,13
101,广都中街99号,14.230287928540003,10
154,正北中街2号,15.678346847737838,37
209,藕塘街117,15.717331077937502,12
180,湾河西街119,16.00864988457727,11
190,祥鹤一街,16.026153467272728,11
83,天明塘街,16.621396808555772,26
178,湾河街,16.780854962519047,14
198,美岸路一段,17.63699280636063,29
51,华阳大道2段-218号,17.65132542503889,18
72,南湖路,17.661970388350458,40
199,美岸路三段,17.753992525277138,39
100,广都中街239号,18.059304269639473,57
96,广都上街195号,18.751477741830954,42
131,正东上街66号,18.967550440496964,33
97,广都上街49号,19.018476490767856,14
179,湾河西街,19.029974156436666,15
76,和顺路一段,19.359504677512877,22
115,政府街41,19.664801011174998,20
56,华阳大道4段-153号,19.9546129144005,25
129,正东上街3,19.976888602537493,40
99,广都中街237号,20.021776398971518,79
59,华阳大道4段-313,20.077100256999998,11
183,牧鱼一路,20.085273509355556,9
17,丁字街18号,20.08648128313846,13
171,水津街110,20.15012415046,15
220,雅和南一路,20.155926253461526,39
207,藕塘新街76,20.220810778042853,14
213,通济桥下街198,20.25622104569133,100
222,雅和街,20.37264664665625,16
132,正东下街120号,20.387589439590915,22
118,新程大道,20.481704177515457,108
13,G213(益州大道南二段),20.54674877082764,72
108,府河路1段-95号,20.598767858487502,16
221,雅和南二路,20.828320717907896,57
87,富民路3段-101,20.9054238188625,20
33,二江路2段-121号,21.093945374225928,9
71,南湖西路,21.20576783055915,109
58,华阳大道4段-311号,21.27292572654629,27
126,正东上街166号,21.341496776688235,17
18,丁字街28号,21.370133368517855,14
164,正西街39号,21.49081180512413,29
163,正西街2号,21.51436362990558,61
94,广都上街193,21.718464172852944,17
66,南延线,21.7280154152875,24
211,通济桥下街108,21.822688838189745,39
203,荷韵南路,21.86603296027417,8
210,通济桥下街,22.023861021917593,9
208,藕塘新街8,22.324900811618747,16
175,海昌路,22.34249191691354,88
22,东寺北二路,22.40739973054875,48
53,华阳大道3段,22.487845091809522,21
124,梓林巷,22.57452756121667,16
107,府河路1段-89-、88-、85-、83号,22.712011447715362,154
73,南湖路102,22.799315060139996,10
189,睦邻路,22.81408171307727,11
62,协和上街14号,22.935881602262498,8
63,协和上街275,23.342872473480554,12
125,正东上街153号,23.437952353434618,26
27,丽都街163号,23.692816654533335,12
93,广都上街192号,23.704385483001545,65
49,华新中街97号,23.71710862497619,42
130,正东上街57号,23.82467839117436,39
84,天研路,23.836261368771627,42
19,丁字街67,24.087900349141666,12
167,正西街65号,24.20544755478637,44
52,华阳大道2段-230,24.281410468106326,79
233,龙灯山路1段-86号,24.366798739525,8
232,龙灯山路1段-55号,24.366798739525,8
231,龙灯山路1段-145号,24.366798739525,8
146,正东中街69号,24.41080331237679,28
200,美岸路二段,24.514085029309406,55
168,正西街90号,24.823186152351656,90
28,丽都街165号,24.88040274851667,12
166,正西街60号,24.91705623437222,36
145,正东中街65号,25.03300946149838,62
106,府河路1段-73-、71号,25.053976627472686,119
95,广都上街193号,25.538629608174077,27
91,广东街192,25.703027166875,8
217,锦江路2段,25.949646491712294,160
113,张家巷5号,25.999402686171646,67
144,正东中街241号,26.297110525030767,13
26,丽都街100号,26.45285074735833,12
119,杭州路西段,26.48983333660876,10
55,华阳大道3段-191号,26.492530682460007,15
152,正北上街80号,26.6590173751125,8
98,广都中街235号,26.742241392888808,67
153,正北上街85号-、83号-、81号,26.76479485637778,9
23,东寺街,26.77901073646319,43
