,route,speed,carsnum
132,美岸路三段,14.204940314638002,15
131,美岸路一段,16.212794979246667,15
54,天明塘街,16.804631377067643,17
72,府河路1段-217号,16.95539461754375,16
80,张家巷5号,17.263530558135297,17
64,广都上街193,17.48391345395,10
61,广东街192,18.151930336204167,8
137,藕塘新街76,18.623864425424998,8
92,正东下街120号,18.752038326908334,12
139,通济桥下街108,19.078779777311112,9
114,正西街60号,19.272414961544445,9
141,通济桥下街198,19.306944817824995,37
62,广宁路,19.92950786441682,33
31,华阳大道2段-218号,20.5586937936625,8
71,府河路1段-211号,20.5716013876913,23
115,正西街65号,20.654615040299998,13
55,天研路,20.744921481955988,48
91,正东上街66号,20.75305870422857,14
66,广都上街195号,21.273105219884616,13
73,府河路1段-54-、56号,21.37628028095,14
100,正东中街241号,21.390368530480004,10
140,通济桥下街161,21.458905854578568,14
86,正东上街153号,21.4896713658,8
147,雅和南一路,21.695764803406007,13
101,正东中街65号,21.76373701383333,12
63,广都上街192号,21.93731293069091,22
112,正西街2号,21.950317836143995,25
32,华阳大道2段-230,22.27608753234849,33
116,正西街90号,22.519438673332605,23
45,南湖路,22.541916562339814,18
79,府河路二段,22.650760505599994,16
75,府河路1段-89-、88-、85-、83号,22.804226205272794,50
60,广东街153,22.921639397672223,9
77,府河路3段,23.026046821750644,26
108,正北中街2号,23.053176678372726,11
133,美岸路二段,23.184188369217043,22
22,二江路二段,23.355843712979997,10
78,府河路一段,23.46583042393304,23
74,府河路1段-73-、71号,23.92022949536562,32
148,雅和南二路,23.96282635286579,19
65,广都上街193号,24.101569641984618,13
121,海昌路,24.24396706903086,27
94,正东下街1号,24.351106926445457,11
90,正东上街57号,24.798082120207695,13
102,正东中街69号,24.84155497478889,9
125,祥鹤二街,25.218137707383335,11
69,广都中街239号,25.39945216817647,17
33,华阳大道3段,25.426850645599995,11
18,东寺北二路,25.451130030921878,8
48,和顺路一段,25.77213930744,11
89,正东上街3,25.822653961045457,11
44,南湖西路,26.01087349174024,41
103,正东中街80号,26.23439106039,10
154,黄龙大道2段,26.25789799530385,13
70,府河路1段,26.50355985560833,12
110,正西街187号,26.709166942769233,13
144,锦江路2段,26.779799305515624,64
124,瑞祥路,26.894607970876088,23
138,通济桥下街,26.906152824557292,8
68,广都中街237号,26.973322795057147,21
57,富民路3段-101,27.406997553918185,11
98,正东中街223号,27.45510334557857,14
113,正西街39号,27.56976329517778,9
37,华阳大道4段-311号,27.59198368890625,16
145,锦江路3段,27.956687298570586,34
30,华新中街97号,28.001299554775,8
35,华阳大道4段-153号,28.01306063376364,11
59,广东街,28.089665394738333,12
27,剑和路一段,28.14798195259,15
96,正东中街109号,28.351804251375,8
81,新程大道,28.458226448388878,34
149,顺兴路,28.778727898181817,11
67,广都中街235号,29.039375304187498,16
43,南湖大道,29.17897986920668,75
21,二江路1段-307号,29.214291574555553,9
99,正东中街229号,29.4229799919625,8
12,G213(益州大道南二段),29.781445495812118,18
34,华阳大道3段-159号,29.834152709420003,10
41,南湖北路,30.819155501717024,46
17,万顺路一段,31.534048798121876,16
42,南湖南路,31.818193008816934,44
88,正东上街192号,31.86111958278333,18
76,府河路2段,32.05365140086,15
156,龙灯山路,32.076357173544,25
129,绿野路三段,32.18792056226133,21
87,正东上街181号,32.34655332117273,11
40,协泰北街,32.51436772451667,12
10,G213(牧华立交桥),32.527685585571426,14
20,二江路1段,32.6453151685,12
4,G108辅路,32.811479322649994,12
104,正东中街99号,32.963647378975,8
36,华阳大道4段-303号,33.01324126348627,51
152,黄龙大道,33.548845834587304,63
134,老成仁路,33.909315237865385,26
19,东山大道一段,34.17342629309791,16
11,G213(益州大道南一段),34.27935379223875,10
95,正东下街91号,34.335001731131825,22
151,麓山大道一段,34.35290299020514,12
53,天府大道南段辅路,34.59196754018733,66
128,绿野路一段,34.625856310874994,8
2,G108(麓山大道一段),35.13798714325246,127
120,沈阳路西段,35.424236810036184,21
7,G213(天府大道南段),35.56026030449444,152
5,G213(两江路),36.141764008616406,30
122,海洋路,36.34783715411759,27
3,G108(麓山大道二段),36.49325182896317,76
13,G213(老成仁路),36.60478695451842,38
123,牧华路三段辅路,37.04786425665981,62
119,沈阳路东段,37.34283909944107,19
109,正西街175号,37.381461008318176,11
6,G213(天府大道南一段),37.572695316817345,63
136,藕塘新街21,37.76421292716666,9
58,富民路4段,38.215958111700004,9
38,华阳绕城路,38.70434703847661,37
126,空港四路,39.41146235194999,13
143,钟灵路,39.952079917649996,10
50,天府大道南一段辅路,39.97045528731254,43
9,G213(沈阳路西段),41.323194695805554,9
97,正东中街134号,41.43486315691111,9
135,荷韵路,41.789969737583334,9
93,正东下街149号,41.87873424222501,8
111,正西街225号,42.8838280551,9
0,G108(牧华路三段),43.530699263051176,199
15,Y008,43.76728433465913,12
85,梓州大道辅路,43.833879389191075,91
142,通济桥街10,43.91824119421111,9
16,万东路,44.785513996118745,8
46,双兴大道,44.88877219531502,23
28,华府大道3段,46.22663879665555,18
150,麓山大道1段,46.53848800170672,106
26,剑南大道南段辅路,46.61030040482506,99
146,长顺大道一段,47.68866670959852,39
82,梓州大道,48.1018040288893,67
118,武汉路西段辅路,48.334400824296246,22
1,G108(牧华路二段),49.07039830810854,43
23,剑南大道南一段,49.31659863984519,77
56,定安路,49.967081585303575,14
47,双黄路,50.46421264965929,26
130,绿野路二段,50.554569620266676,9
83,梓州大道南一段,51.501676979855894,65
107,正兴湾大桥,51.828694508933935,14
52,天府大道南段,52.959072048110066,48
