,route,speed,carsnum
101,梓州大道南一段,44.80234248781542,77
2,G108(牧华路二段),44.82662328992598,50
61,双兴大道,45.02807510131389,21
32,剑南大道南一段辅路,46.283344535018536,61
66,天府大道南二段辅路,46.30895508108008,14
64,天府大道南一段辅路,48.45754280349352,40
178,长顺大道一段,48.755359161204275,49
128,正公路辅路,49.48681243713971,14
8,G213(成仁路),51.039986370587194,27
67,天府大道南段,51.69838343368587,46
33,剑南大道南段,52.675795164787026,179
37,华府大道四段,56.411081751605984,19
63,天府大道南一段,58.34085169935531,40
50,协中路,60.333111591860984,41
65,天府大道南二段,64.20635533376922,17
186,黄龙大道一段,64.91142539136318,19
185,黄龙大道1段,68.05503503717892,19
14,X062(剑南大道南段),70.14119695239583,12
