,route,speed,carsnum
227,牧鱼一路,24.915927083387505,16
156,正东上街157号,25.030178859922223,9
41,二江路1段-419号,25.239075194,8
195,正西街175号,25.358503879078572,42
225,潘家湾路,25.529639702430337,10
58,华新中街101号,25.53382221387715,35
49,利民三街88,25.558619127788237,17
250,美邻巷,25.561208376316664,9
255,荷韵南路,25.61514775736351,17
43,二江路二段,25.667460660919115,34
174,正东中街223号,25.668071345355994,50
109,富民路4段,25.784638077143995,25
169,正东下街91号,25.82664536171702,94
180,正东中街99号,25.96634571290357,28
197,正西街200号,25.987355461075,8
34,丽都街163号,26.08572760049231,13
278,顺河街7号,26.18274066795,8
175,正东中街229号,26.18888206698485,33
249,美岸路二段,26.21342983093515,44
127,府河路1段,26.24663841004815,27
256,荷韵路,26.386430115762504,12
61,华新中街227号,26.4263609761875,8
196,正西街187号,26.64395747372195,41
88,南湖路102,26.98270920267692,13
261,蜀州路,27.12030859410735,28
123,广都中街204,27.339990342433335,9
234,瑞祥路,27.401710105541785,124
10,G213(天府大道南段),27.57926249480398,713
277,顺圣路,27.674038067414394,11
30,东林寺北巷,27.91935247746607,28
276,顺兴路,27.998326503815814,43
27,东寺街,28.02749541514742,45
170,正东中街103号,28.110632013789996,10
13,G213(牧华立交桥),28.241919524298268,58
181,正公路,28.54414903006717,188
83,南湖北路,28.54760341419811,122
285,黄龙大道2段,28.567800557775,16
80,协泰北街,28.63983027909629,27
142,新码头北街32,28.751673381358334,30
104,定安路,28.778492570809995,30
63,华江路,29.074774758197403,19
198,正西街225号,29.226192592629626,27
40,二江路1段-307号,29.288593274100002,22
24,万顺路一段,29.484854408075574,67
143,新码头南街15,29.56205082633677,17
74,华阳大道4段-303号,29.593364973470482,199
9,G213(天府大道南一段),29.685324142770213,198
251,老成仁路,29.960931369352043,123
110,广东街,30.13022581875897,33
279,香沙路,30.36761220376916,12
8,G213(两江路),30.369966360435647,185
282,麓湖中路东段,30.394660059775,8
172,正东中街128号,30.736095674405888,17
60,华新中街226号,30.766299575199998,12
283,黄龙大道,30.842590090754083,111
217,沈阳路西段,30.88972927597294,378
84,南湖南路,30.94372967917124,137
37,丽都街75号,30.955090777633334,9
140,悦和一街,31.178703049285712,14
272,锦江路3段,31.23380153149432,97
253,荷韵东路,31.29782790278416,20
59,华新中街162,31.350140513748276,29
16,G213(老成仁路),31.45504080072464,132
257,藕塘新街21,31.462672508406666,15
214,汉州路,31.63572968540186,28
173,正东中街134号,31.676212540782757,29
241,福州路东段辅路,31.714608484670833,8
149,杭州路西段,31.9452169872965,9
39,二江路1段,32.46929873358484,33
47,凤凰路,32.51297429753125,8
91,和顺路一段,32.523947623383336,18
215,江畔路,32.6427674481299,145
167,正东下街217号,32.65260530144474,19
281,麓山大道一段,32.867801988860066,65
153,梓州大道辅路,32.92737735743374,342
171,正东中街109号,32.947947199913514,37
216,沈阳路东段,33.04484069996356,55
51,剑南大道南一段辅路,33.30079443758035,384
135,府河路2段,33.73916744947408,27
144,新码头南街47号,33.858058308337725,53
280,麓山大道1段,34.42306617280913,449
7,G108辅路,34.489786315564,25
244,绿野路一段,34.69714543171142,35
14,G213(益州大道南一段),34.78207855884659,159
212,武汉路西段辅路,35.20055735143116,343
228,牧鱼街,35.252330489778934,12
152,梓州大道南一段辅路,35.4246108876543,60
245,绿野路三段,35.485940696198696,111
102,宁波路东段辅路,35.685364953985506,23
243,红星路南延线,35.78897394812434,256
50,剑南大道南一段,35.81267141115442,598
54,剑和路一段,35.86802424417333,15
211,武汉路西段,36.72036471488639,322
103,宁波路西段辅路,36.75298508984621,11
29,东山大道一段,36.841728294790165,40
19,Y008,36.85781977413338,51
23,万东路,36.953503340648716,13
77,华阳绕城路,37.00603531911376,89
1,G108(牧华路三段),37.035158092729134,817
199,正西街292号,37.1926193676946,37
183,正兴湾大桥,37.562678424594885,274
150,梓州大道,37.72566447072585,243
267,通济桥街10,37.85540621270455,22
165,正东下街149号,37.87820932254137,29
46,公黄路,38.00457590513205,8
92,回龙寺路,38.04615015152273,11
56,华府大道3段,38.27205739481346,65
97,天府大道南段,38.827067411550935,199
145,新码头街2,39.13116429564651,43
210,武汉路东段辅路,40.08937945344637,39
273,长顺大道一段,40.28967739097502,310
151,梓州大道南一段,41.1614982978989,167
148,杭州路东段,41.634978603632334,15
262,货运大道,42.128258771352236,13
0,,42.376216640819045,249
231,物联大道,43.17410690913899,28
96,天府大道南二段辅路,43.30923248755287,59
2,G108(牧华路二段),44.657659631763465,118
52,剑南大道南段,45.013616650949196,684
116,广州路东段,45.136922486603076,8
94,天府大道南一段辅路,45.89863600565811,178
53,剑南大道南段辅路,45.94257501342491,543
90,双黄路,46.41155644569167,27
246,绿野路二段,47.072145838636004,35
18,X062辅路,47.384024817667594,9
226,牧华路三段辅路,47.470917618069215,424
242,空港四路,47.53694394408305,12
146,新码头街2号,49.006701676486664,15
269,钟灵路,49.12632237554937,32
12,G213(沈阳路西段),51.18627567345689,131
220,温家山路,51.5119279595025,10
25,万顺路二段,51.68970700803334,8
93,天府大道南一段,51.76496861190254,184
95,天府大道南二段,52.05692938318374,83
89,双兴大道,52.127595595554126,39
239,祥鹤二街,52.275709788878125,254
17,X062(剑南大道南段),52.45959273390491,68
182,正公路辅路,52.98083467508461,46
236,益州大道南一段,54.23485471222182,233
11,G213(成仁路),54.29376588319251,135
270,锦江西43路,55.23067399553026,217
3,G108(生物城中路一段),55.337749220404135,13
57,华府大道四段,56.5976595491471,49
4,G108(生物城中路二段),56.93557437819099,10
209,武汉路东段,57.16995793949318,17
230,物联二路,59.372884762312495,16
78,协中路,63.17894489764474,208
286,黄龙大道一段,64.93135499794218,33
284,黄龙大道1段,68.42239290595333,30
55,华府大道,81.06358553162222,9
