,route,speed,carsnum
148,正北中街37号,7.714830331328571,14
176,祥鹤一街,10.336465726750001,10
184,美岸路一段,10.348758282634499,20
126,正东上街66号,10.429789010956664,30
168,湾河街,10.487214350978334,10
147,正北中街35号,10.74017501007778,9
169,滨江路,11.340854792955799,23
121,正东上街170号,11.794855055166668,9
101,府河路1段-95号,12.442904209327274,11
120,正东上街166号,12.966560968526665,15
195,通济桥下街198,13.041379759850328,61
18,丁字街28号,13.743892099213332,15
76,天明塘街,14.233075751261115,18
193,通济桥下街108,14.662692022552177,23
119,正东上街153号,15.061315678142106,19
154,正西街39号,15.064442455079998,20
57,协和上街127,15.377611473212498,8
83,广东街192,15.492022644845456,11
33,利民一街92,15.778431148766666,15
125,正东上街57号,15.787923610563638,22
47,华阳大道2段-218号,15.917412619505557,18
88,广都上街193,15.956560047746667,15
35,利民二街69,16.029172347924998,8
91,广都上街49号,16.17042392873333,15
93,广都中街237号,16.253444318358593,64
82,广东街153,16.447974274173077,13
66,南湖路,16.589331789270513,26
94,广都中街239号,16.90044798785689,58
99,府河路1段-73-、71号,17.107564387647017,84
166,海昌路,17.169782588467488,55
153,正西街2号,17.1961537130517,49
31,二江路2段-121号,17.217294545435713,14
190,藕塘新街76,17.340812204272222,9
191,藕塘新街8,17.59112836801667,9
65,南湖西路,17.661731467382833,63
107,政府街41,17.733811025050002,9
146,正北中街2号,17.78244839924762,21
124,正东上街3,17.922272762513046,23
54,华阳大道4段-311号,17.940185635875004,20
100,府河路1段-89-、88-、85-、83号,17.946404400705013,119
106,张家巷5号,18.159895802377083,48
203,雅和南二路,18.178547179284283,35
13,G213(益州大道南二段),18.2654424798558,59
194,通济桥下街161,18.316914662358332,12
155,正西街60号,18.661638457381816,11
22,东寺北二路,18.856584475253175,21
90,广都上街195号,18.96895780876852,27
48,华阳大道2段-230,19.003101228851115,45
17,丁字街18号,19.09677796057778,9
202,雅和南一路,19.18393489608594,23
105,府河路二段,19.365445340385158,32
113,新程大道,19.57114325396758,67
139,正东中街69号,19.638813640600002,25
185,美岸路三段,19.700430324644444,27
204,雅和街,19.719124948318182,11
157,正西街65号,19.735964588223812,21
98,府河路1段-54-、56号,19.830666897148717,39
85,广东街342,19.941388616915475,8
162,水津街110,20.040736990656246,16
34,利民三街88,20.079229660466666,12
