,route,speed,carsnum
170,正北中街33号,3.5897560514999998,9
171,正北中街35号,3.9775797515,9
116,府河路1段-95号,6.670019854858825,17
121,张家巷5号,8.067160834109753,41
164,正北上街117号,8.28991484360909,11
113,府河路1段-54-、56号,8.455297990850001,50
172,正北中街37号,8.755697738825,12
177,正西街231号,8.930416383666666,12
168,正北上街95,8.96895580394,15
166,正北上街82号-附1号,8.986661185054544,11
231,通济巷7号,9.6360537162625,8
136,正东上街166号,10.131529430753845,13
163,正北上街102号,10.366815973875001,8
19,丁字街28号,11.173265834991666,12
191,水津街110,11.444222267072726,11
134,正东上街153号,11.703671558599998,35
141,正东上街57号,11.989794785111902,42
137,正东上街170号,12.00826566483846,13
235,通济桥下街198,12.339131024208145,124
173,正北中街64号,12.378927885600001,9
142,正东上街66号,12.533298300790321,31
94,富民路3段,12.5885444739,16
103,广都上街193,12.77772426361,20
165,正北上街80号,12.94561164737647,17
59,华阳大道3段-147号,13.117981841367499,10
67,华阳大道4段-313,13.208992860077776,9
233,通济桥下街108,13.311604278057892,38
223,荷韵二街,13.708696469044444,9
186,正西街68号,13.795010244822224,9
219,美岸路三段,13.855431404284781,23
140,正东上街3,13.877711194905404,37
183,正西街60号,13.969239818638462,26
100,广东街192,14.073775015877779,9
225,荷香路一段,14.231777231660004,10
56,华阳大道2段-218号,14.632451361219047,21
70,协和上街275,14.730182894435716,14
118,府河路3段,15.038008028018385,85
109,广都中街239号,15.125654649647153,41
181,正西街39号,15.26044937127727,22
40,二江路2段-121号,15.324082851609091,11
199,湾河东街35号,15.328799352325001,12
106,广都上街49号,15.460150598652938,17
227,藕塘新街76,15.719255516823333,15
99,广东街153,15.866873560886363,11
28,中兴上街239号,15.868161134200001,13
89,天明塘街,15.962823592899,25
114,府河路1段-73-、71号,16.00271389469781,91
108,广都中街237号,16.072458429844232,52
55,华新中街97号,16.10156575637084,24
36,九里埂路,16.200512753072726,11
180,正西街2号,16.21945565356491,57
198,湾河东街,16.466923985394793,8
156,正东中街65号,16.513571262882856,35
229,藕塘街117,16.75274575372941,17
182,正西街42号,16.840223539853845,13
185,正西街65号,16.8475525814,23
20,丁字街67,16.879187411216666,11
234,通济桥下街161,16.879270839283333,36
158,正东中街80号,16.961041543775004,26
138,正东上街181号,17.04658402076458,48
90,天津路西段,17.20607383184951,11
210,祥鹤一街,17.403885959029488,13
187,正西街90号,17.45489231984769,65
101,广宁路,17.45967245798153,37
43,利民一街92,17.50601521800909,11
78,南湖路,17.598349697666265,42
57,华阳大道2段-230,17.613877232145278,53
157,正东中街69号,17.65228313066571,35
149,正东中街103号,17.65345183812,20
105,广都上街195号,17.657517526308332,36
200,湾河街,17.662712488216666,12
218,美岸路一段,17.666303067848027,31
96,富民路3段-78,17.75180350616364,11
184,正西街61号,17.819562771585716,14
167,正北上街85号-、83号-、81号,17.96237063546667,9
61,华阳大道3段-191号,18.013542873739997,10
120,府河路二段,18.026940713374668,50
111,府河路1段-211号,18.059021148833928,56
60,华阳大道3段-159号,18.122099799137498,24
79,南湖路102,18.373678459475,10
42,云龙路,18.547903296109524,14
143,正东下街120号,18.57277332496842,19
64,华阳大道4段-200,18.6589723155925,8
102,广都上街192号,18.67567510379661,59
91,天研路,18.77523778449167,111
58,华阳大道3段,18.789256067786106,36
178,正西街282号,19.07246410218,10
195,海昌路,19.166072186701864,76
