,route,speed,carsnum
184,正北中街33号,4.08793450485,16
183,正北中街31号,5.3537347725875,8
43,云龙路,5.612953798845642,18
186,正北中街37号,6.123441416612501,16
178,正北上街102号,6.1499160506666675,12
129,府河路1段-95号,9.0394961516,24
157,正东上街66号,10.083780700815687,51
202,正西街57号,10.548597550727273,11
247,荷香路一段,11.6209276864125,8
180,正北上街82号-附1号,11.659350114899999,8
151,正东上街166号,11.666369680652172,23
189,正大街23,11.906138187422222,9
185,正北中街35号,11.95359719763125,16
103,富民路2段-52,12.0323444169625,8
21,丁字街28号,12.174845425053848,26
20,丁字街18号,12.581079048000001,14
191,正西街147号,12.9410688549125,8
187,正北中街64号,13.133819838254544,11
61,华阳大道2段-218号,13.226507805710254,39
133,府河路二段,13.25950194356507,48
114,广宁路,13.310740312512502,94
188,正北中街68号,13.39760957612,10
149,正东上街153号,13.66964919243902,41
152,正东上街170号,13.692451251870002,20
201,正西街51号,13.811962653175,8
211,水津街110,14.001117142513637,22
197,正西街2号,14.182174348666354,107
59,华新中街97号,14.184423241309675,31
158,正东下街120号,14.394303561649997,28
66,华阳大道3段-147号,14.48193971865,10
231,祥鹤一街,14.774603853322917,24
156,正东上街57号,14.821400986281628,49
104,富民路3段,14.954131173025003,12
240,美岸路一段,14.978230836071072,31
200,正西街49号,15.01094507676154,13
136,政府街41,15.111538339068888,15
182,正北中街2号,15.182803775278703,54
206,正西街68号,15.2185268781,18
249,藕塘新街76,15.391627672229168,12
131,府河路3段,15.42805165339326,100
190,正大街61,15.47729028078333,12
134,张家巷5号,15.738976921897065,51
116,广都上街193,15.81327842077143,14
31,中兴上街239号,16.1688276683,15
127,府河路1段-73-、71号,16.215569461751407,107
251,藕塘街117,16.28131833322308,13
70,华阳大道4段-200,16.440968453842856,14
219,湾河街,16.48355068078654,13
255,通济桥下街108,16.60928834454914,58
179,正北上街80号,16.866923947483333,24
215,海昌路,16.973735302508704,134
97,天明塘街,17.011321817747056,34
126,府河路1段-54-、56号,17.051384647525,60
75,协和上街127,17.271469050805003,10
198,正西街39号,17.343783558913152,38
199,正西街42号,17.40338849221579,19
227,瑞祥西街,17.561246116219667,25
76,协和上街275,17.59343062456042,16
67,华阳大道3段-159号,17.622353407287186,39
195,正西街231号,17.644365003677777,9
40,二江路2段-121号,17.74912180771111,18
86,南湖路102,17.93511964960606,11
119,广都上街49号,17.973258446296,25
65,华阳大道3段,18.0030336345027,37
148,梓林巷,18.045100937586806,12
257,通济桥下街198,18.09943396519268,164
62,华阳大道2段-230,18.232105656389407,85
122,广都中街239号,18.250067554008,75
233,祥鹤四街,18.459382878891272,21
203,正西街60号,18.532403912583952,27
68,华阳大道3段-191号,18.665676810272416,29
72,华阳大道4段-311号,18.790438523527783,54
221,湾河西街119,19.105843297268752,8
181,正北上街85号-、83号-、81号,19.37027866776667,9
266,雅和街,19.38753983846667,9
150,正东上街157号,19.58843135084444,9
153,正东上街181号,19.620666465580005,50
155,正东上街3,19.676318607111767,51
128,府河路1段-89-、88-、85-、83号,19.689717795681254,181
241,美岸路三段,19.7630850410431,29
234,秦皇寺西街,20.140275670466664,9
22,丁字街67,20.261457721897372,19
265,雅和南二路,20.363142228499036,69
274,黄龙大道2段,20.400940065274998,12
46,利民一街92,20.60215126294615,13
142,新程大道,20.82033824741696,113
254,通济桥下街,20.86230805802292,16
205,正西街65号,21.07599716860953,42
207,正西街90号,21.141375475283848,96
123,府河路1段,21.246374551438883,36
171,正东中街65号,21.293538855377083,48
115,广都上街192号,21.327793197201064,94
264,雅和南一路,21.330934114278254,35
99,天研路,21.338809223940814,165
204,正西街61号,21.412900615534774,23
124,府河路1段-211号,21.66227089798041,74
172,正东中街69号,21.680146510195456,44
121,广都中街237号,21.691651661819538,87
64,华阳大道2段-238-、240号,21.972185642375003,8
98,天津路西段,22.11568418301548,8
108,广东街153,22.178512265407143,28
109,广东街192,22.303511378566,25
256,通济桥下街161,22.381785185688543,48
118,广都上街195号,22.41727219504906,53
125,府河路1段-217号,22.494743136025527,47
35,丽都街56号,22.501879143083336,18
268,顺圣路,22.80947230077604,8
132,府河路一段,22.873668389448017,81
220,湾河西街,22.889201474875758,11
89,和顺路一段,23.284933350873143,17
32,丽都街100号,23.458086870538892,18
113,广东街342,23.508578860411113,15
36,丽都街75号,23.590292880963634,11
69,华阳大道4段-153号,23.606744662159088,33
193,正西街187号,23.649312644792307,52
105,富民路3段-101,23.89306777230625,16
83,南湖大道,24.011026828288497,273
250,藕塘新街8,24.062346711489997,10
80,南湖东路,24.096456977361115,66
55,华新中街101号,24.161151867941665,36
84,南湖西路,24.215983265431678,99
225,物联一路,24.23958262905556,9
192,正西街175号,24.279346947122928,48
154,正东上街192号,24.331752871153128,64
15,G213(益州大道南二段),24.34564959907879,67
216,海洋路,24.353219629751038,131
85,南湖路,24.380870133583098,73
261,锦江路2段,24.48069474767223,200
218,湾河东街,24.558224974019794,8
170,正东中街241号,24.640591592717644,17
173,正东中街80号,24.74914500712683,41
33,丽都街163号,24.770867572864997,20
276,龙灯山路,24.922059662946467,85
58,华新中街226号,25.01273806548667,15
63,华阳大道2段-234-、236号,25.107509406833334,12
5,G108(麓山大道一段),25.122998015015572,370
143,杭州路西段,25.346301037587722,10
106,富民路4段,25.369940596108332,20
26,东寺北二路,25.45115948862331,37
162,正东下街240号,25.473505342505554,18
117,广都上街193号,25.477529364003445,29
169,正东中街229号,25.64063326759792,48
