,route,speed,carsnum
70,府河路1段-95号,8.7876243214875,8
29,华阳大道2段-218号,12.063019417178948,19
75,张家巷5号,13.145276743942857,14
121,美岸路一段,13.932684595879762,14
126,通济桥下街108,14.14274004215909,11
98,正北中街2号,14.813945733846152,13
56,广宁路,14.961266374196265,29
122,美岸路三段,15.014406072731578,19
54,天明塘街,15.138533017725003,12
60,广都上街195号,15.46619663552,15
67,府河路1段-54-、56号,15.794713544542855,21
28,华新中街97号,16.34063323041,10
110,水津街110,16.414822279116667,9
62,广都中街237号,16.897738319261908,21
104,正西街39号,16.958890744025002,8
106,正西街65号,17.4028075254,15
44,南湖路,17.592133461163492,21
81,正东上街153号,18.101716990837502,16
107,正西街90号,18.10910794531379,29
86,正东上街66号,18.2172044391125,8
14,丁字街28号,18.263500585512496,8
58,广都上街193,18.320326042155557,9
57,广都上街192号,18.37184205575238,21
55,天研路,18.47968859491077,43
103,正西街2号,18.742640024252175,23
85,正东上街57号,18.91691423736667,15
63,广都中街239号,18.988933773033338,15
92,正东中街65号,19.096897261200002,13
31,华阳大道3段,19.11456227916,20
15,丁字街67,19.174870275599996,9
30,华阳大道2段-230,19.377320254446875,32
72,府河路3段,19.45488547181733,25
127,通济桥下街161,19.50679424417222,18
74,府河路二段,19.570929151625,13
128,通济桥下街198,19.80657522464145,55
114,海昌路,20.054304429728667,25
105,正西街60号,20.059783342650004,12
17,东寺北二路,20.25356937103077,13
93,正东中街69号,20.283283967672727,11
68,府河路1段-73-、71号,20.374377648139394,33
32,华阳大道3段-159号,21.1957812867375,8
133,雅和南二路,21.2500207493107,19
69,府河路1段-89-、88-、85-、83号,21.341720618904755,56
47,和顺路一段,21.5427138790197,11
66,府河路1段-217号,21.563770470842854,14
100,正西街187号,21.969844349941177,17
43,南湖西路,22.32274407429071,26
83,正东上街192号,22.456641829290906,22
134,顺兴路,22.50367548053939,11
18,东寺街,22.60602107451136,11
73,府河路一段,22.651352612172076,24
84,正东上街3,23.147078687331245,16
82,正东上街181号,23.381057021411767,17
123,美岸路二段,23.507805119611845,19
65,府河路1段-211号,23.887327798709087,22
94,正东中街80号,23.963806932863633,11
76,新程大道,24.18742543303856,30
64,府河路1段,25.00731962570385,13
11,G213(益州大道南二段),25.54160430386098,13
59,广都上街193号,25.681935317325,16
35,华阳大道4段-311号,25.766963842168746,16
61,广都中街235号,25.893655598056256,24
130,锦江路2段,26.212293854389472,57
91,正东中街229号,26.45058283570625,16
16,万顺路一段,26.67225855530375,20
33,华阳大道4段-153号,27.304503928193746,8
140,龙灯山路,27.690348012642858,28
131,锦江路3段,28.337682120825534,47
42,南湖大道,28.347102218334523,85
88,正东下街1号,28.394159111461107,9
41,南湖南路,29.165016159357318,55
34,华阳大道4段-303号,30.142643625575776,43
118,瑞祥路,30.161914931104548,11
115,海洋路,30.416569359016545,40
8,G213(沈阳路西段),30.580411554225,8
38,协泰北街,30.713978031787494,16
40,南湖北路,30.767092898867034,53
99,正西街175号,31.042798807290918,11
101,正西街225号,31.042798807290918,11
71,府河路2段,31.221215099933335,12
53,天府大道南段辅路,31.63362863874776,67
124,老成仁路,31.756563994897824,23
9,G213(牧华立交桥),31.990384580545456,11
10,G213(益州大道南一段),32.230417811575535,11
125,荷韵路,32.29403226541388,8
25,剑和路一段,32.40212425418,10
89,正东下街91号,32.75365092476191,21
111,江畔路,33.069937443181246,8
20,二江路1段,33.15483622557001,10
3,G108(麓山大道一段),33.39877724594304,109
4,G108(麓山大道二段),33.44945663191018,54
5,G213(两江路),33.91858116962766,27
7,G213(天府大道南段),34.03165749415351,159
120,绿野路三段,34.199676336602955,29
39,南湖东路,34.42483184309524,21
90,正东中街109号,34.524139044152626,19
102,正西街292号,35.01361471025999,10
113,沈阳路西段,36.03789534419107,14
116,牧华路三段辅路,36.29885053264415,68
129,通济桥街10,36.35110606266364,11
112,沈阳路东段,37.00917111733788,13
6,G213(天府大道南一段),37.017020886677905,57
117,物联大道,37.88718060036666,8
12,G213(老成仁路),38.253532082120685,29
19,东山大道一段,38.547591023421305,14
51,天府大道南二段辅路,39.488501811102175,11
136,麓山大道一段,40.22095870702499,10
87,正东下街149号,40.268790199015385,13
137,黄龙大道,40.33721898238962,54
26,华府大道3段,41.066738749267394,23
49,天府大道南一段辅路,41.28767846462459,29
80,梓州大道辅路,41.87237713665617,68
36,华阳绕城路,42.40277364779473,37
1,G108(牧华路三段),43.375396192509726,188
77,梓州大道,45.26536585288932,53
24,剑南大道南段辅路,45.60481394078832,79
109,武汉路西段辅路,46.29028488551879,22
45,双兴大道,46.56108473943851,28
135,麓山大道1段,46.565695258759284,91
0,,48.030526461452546,11
21,剑南大道南一段,48.09696176596896,64
78,梓州大道南一段,48.791562455992874,58
132,长顺大道一段,49.31985746422808,26
46,双黄路,51.23042507060706,26
139,黄龙大道一段,51.799182520370834,10
48,天府大道南一段,52.05654577171584,26
119,红星路南延线,53.24958987766671,52
52,天府大道南段,53.251477869692074,40
79,梓州大道南一段辅路,53.47017372453136,21
50,天府大道南二段,54.78247165744777,9
138,黄龙大道1段,55.18506141409999,9
97,正兴湾大桥,56.45659136602653,11
13,X062(剑南大道南段),56.75796839505294,17
27,华府大道四段,57.44984383157781,13
23,剑南大道南段,58.816716315986504,93
2,G108(牧华路二段),58.90275820893103,29
108,武汉路西段,59.676730651986006,16
95,正公路,61.30633736655083,21
37,协中路,62.31747459337647,17
22,剑南大道南一段辅路,65.0992459296856,24
96,正公路辅路,65.4420387166798,16
